seed,model_id,model_family,model_size_label,identity_frame,prompt_id,prompt_family,prompt,profile_source,feature_name,feature_key,valid_choice,predicted_present,actual_present,correct,selected_label,selected_prob,completion_text,details_json
11,EleutherAI/pythia-1b,pythia,1b,baseline_helpful,bft_eval_02,critique,Give feedback on a student memo that is energetic and polite but hides the recommendation until the final line.,matched_decoy,HEDGE,hedge_density,1.0,0.0,0.0,1.0,NO,0.6352224349975586,,"{""raw_logit_scores"": {""YES"": 11.453125, ""NO"": 9.9140625}, ""label_bias_scores"": {""YES"": 11.3125, ""NO"": 9.21875}, ""corrected_scores"": {""YES"": 0.140625, ""NO"": 0.6953125}, ""scoring_mode"": ""bias_corrected_choice_logits"", ""selected_short_label"": ""NO""}"
11,EleutherAI/pythia-1b,pythia,1b,baseline_helpful,bft_eval_02,critique,Give feedback on a student memo that is energetic and polite but hides the recommendation until the final line.,matched_decoy,FIRST_PERSON,first_person_rate,1.0,0.0,0.0,1.0,NO,0.6388352513313293,,"{""raw_logit_scores"": {""YES"": 11.3203125, ""NO"": 9.796875}, ""label_bias_scores"": {""YES"": 11.3125, ""NO"": 9.21875}, ""corrected_scores"": {""YES"": 0.0078125, ""NO"": 0.578125}, ""scoring_mode"": ""bias_corrected_choice_logits"", ""selected_short_label"": ""NO""}"
11,EleutherAI/pythia-1b,pythia,1b,baseline_helpful,bft_eval_02,critique,Give feedback on a student memo that is energetic and polite but hides the recommendation until the final line.,matched_decoy,DIRECTIVE,directive_rate,1.0,0.0,0.0,1.0,NO,0.7138307690620422,,"{""raw_logit_scores"": {""YES"": 11.59375, ""NO"": 10.4140625}, ""label_bias_scores"": {""YES"": 11.3125, ""NO"": 9.21875}, ""corrected_scores"": {""YES"": 0.28125, ""NO"": 1.1953125}, ""scoring_mode"": ""bias_corrected_choice_logits"", ""selected_short_label"": ""NO""}"
11,EleutherAI/pythia-1b,pythia,1b,baseline_helpful,bft_eval_02,critique,Give feedback on a student memo that is energetic and polite but hides the recommendation until the final line.,scrambled_profile,ELABORATE,avg_sentence_length,1.0,0.0,1.0,0.0,NO,0.6584175229072571,,"{""raw_logit_scores"": {""YES"": 11.28125, ""NO"": 9.84375}, ""label_bias_scores"": {""YES"": 11.3125, ""NO"": 9.21875}, ""corrected_scores"": {""YES"": -0.03125, ""NO"": 0.625}, ""scoring_mode"": ""bias_corrected_choice_logits"", ""selected_short_label"": ""NO""}"
11,EleutherAI/pythia-1b,pythia,1b,baseline_helpful,bft_eval_02,critique,Give feedback on a student memo that is energetic and polite but hides the recommendation until the final line.,scrambled_profile,HEDGE,hedge_density,1.0,0.0,0.0,1.0,NO,0.6442250609397888,,"{""raw_logit_scores"": {""YES"": 11.3984375, ""NO"": 9.8984375}, ""label_bias_scores"": {""YES"": 11.3125, ""NO"": 9.21875}, ""corrected_scores"": {""YES"": 0.0859375, ""NO"": 0.6796875}, ""scoring_mode"": ""bias_corrected_choice_logits"", ""selected_short_label"": ""NO""}"
11,EleutherAI/pythia-1b,pythia,1b,baseline_helpful,bft_eval_02,critique,Give feedback on a student memo that is energetic and polite but hides the recommendation until the final line.,scrambled_profile,FIRST_PERSON,first_person_rate,1.0,0.0,0.0,1.0,NO,0.6460136771202087,,"{""raw_logit_scores"": {""YES"": 11.265625, ""NO"": 9.7734375}, ""label_bias_scores"": {""YES"": 11.3125, ""NO"": 9.21875}, ""corrected_scores"": {""YES"": -0.046875, ""NO"": 0.5546875}, ""scoring_mode"": ""bias_corrected_choice_logits"", ""selected_short_label"": ""NO""}"
11,EleutherAI/pythia-1b,pythia,1b,baseline_helpful,bft_eval_02,critique,Give feedback on a student memo that is energetic and polite but hides the recommendation until the final line.,scrambled_profile,DIRECTIVE,directive_rate,1.0,0.0,0.0,1.0,NO,0.7233095169067383,,"{""raw_logit_scores"": {""YES"": 11.5234375, ""NO"": 10.390625}, ""label_bias_scores"": {""YES"": 11.3125, ""NO"": 9.21875}, ""corrected_scores"": {""YES"": 0.2109375, ""NO"": 1.171875}, ""scoring_mode"": ""bias_corrected_choice_logits"", ""selected_short_label"": ""NO""}"
11,EleutherAI/pythia-1b,pythia,1b,baseline_helpful,bft_eval_03,policy,Write a short policy note on how a museum team should document changes to exhibit labels during revision.,self_profile,ELABORATE,avg_sentence_length,1.0,0.0,1.0,0.0,NO,0.6601723432540894,,"{""raw_logit_scores"": {""YES"": 10.7265625, ""NO"": 9.296875}, ""label_bias_scores"": {""YES"": 11.3125, ""NO"": 9.21875}, ""corrected_scores"": {""YES"": -0.5859375, ""NO"": 0.078125}, ""scoring_mode"": ""bias_corrected_choice_logits"", ""selected_short_label"": ""NO""}"
11,EleutherAI/pythia-1b,pythia,1b,baseline_helpful,bft_eval_03,policy,Write a short policy note on how a museum team should document changes to exhibit labels during revision.,self_profile,HEDGE,hedge_density,1.0,0.0,0.0,1.0,NO,0.672331690788269,,"{""raw_logit_scores"": {""YES"": 10.4765625, ""NO"": 9.1015625}, ""label_bias_scores"": {""YES"": 11.3125, ""NO"": 9.21875}, ""corrected_scores"": {""YES"": -0.8359375, ""NO"": -0.1171875}, ""scoring_mode"": ""bias_corrected_choice_logits"", ""selected_short_label"": ""NO""}"
11,EleutherAI/pythia-1b,pythia,1b,baseline_helpful,bft_eval_03,policy,Write a short policy note on how a museum team should document changes to exhibit labels during revision.,self_profile,FIRST_PERSON,first_person_rate,1.0,0.0,0.0,1.0,NO,0.6531268954277039,,"{""raw_logit_scores"": {""YES"": 10.515625, ""NO"": 9.0546875}, ""label_bias_scores"": {""YES"": 11.3125, ""NO"": 9.21875}, ""corrected_scores"": {""YES"": -0.796875, ""NO"": -0.1640625}, ""scoring_mode"": ""bias_corrected_choice_logits"", ""selected_short_label"": ""NO""}"
11,EleutherAI/pythia-1b,pythia,1b,baseline_helpful,bft_eval_03,policy,Write a short policy note on how a museum team should document changes to exhibit labels during revision.,self_profile,DIRECTIVE,directive_rate,1.0,0.0,1.0,0.0,NO,0.7310585975646973,,"{""raw_logit_scores"": {""YES"": 10.96875, ""NO"": 9.875}, ""label_bias_scores"": {""YES"": 11.3125, ""NO"": 9.21875}, ""corrected_scores"": {""YES"": -0.34375, ""NO"": 0.65625}, ""scoring_mode"": ""bias_corrected_choice_logits"", ""selected_short_label"": ""NO""}"
11,EleutherAI/pythia-1b,pythia,1b,baseline_helpful,bft_eval_03,policy,Write a short policy note on how a museum team should document changes to exhibit labels during revision.,matched_decoy,ELABORATE,avg_sentence_length,1.0,0.0,1.0,0.0,NO,0.6460136771202087,,"{""raw_logit_scores"": {""YES"": 10.7109375, ""NO"": 9.21875}, ""label_bias_scores"": {""YES"": 11.3125, ""NO"": 9.21875}, ""corrected_scores"": {""YES"": -0.6015625, ""NO"": 0.0}, ""scoring_mode"": ""bias_corrected_choice_logits"", ""selected_short_label"": ""NO""}"
11,EleutherAI/pythia-1b,pythia,1b,baseline_helpful,bft_eval_03,policy,Write a short policy note on how a museum team should document changes to exhibit labels during revision.,matched_decoy,HEDGE,hedge_density,1.0,0.0,0.0,1.0,NO,0.6601723432540894,,"{""raw_logit_scores"": {""YES"": 10.4609375, ""NO"": 9.03125}, ""label_bias_scores"": {""YES"": 11.3125, ""NO"": 9.21875}, ""corrected_scores"": {""YES"": -0.8515625, ""NO"": -0.1875}, ""scoring_mode"": ""bias_corrected_choice_logits"", ""selected_short_label"": ""NO""}"
11,EleutherAI/pythia-1b,pythia,1b,baseline_helpful,bft_eval_03,policy,Write a short policy note on how a museum team should document changes to exhibit labels during revision.,matched_decoy,FIRST_PERSON,first_person_rate,1.0,0.0,0.0,1.0,NO,0.642432451248169,,"{""raw_logit_scores"": {""YES"": 10.484375, ""NO"": 8.9765625}, ""label_bias_scores"": {""YES"": 11.3125, ""NO"": 9.21875}, ""corrected_scores"": {""YES"": -0.828125, ""NO"": -0.2421875}, ""scoring_mode"": ""bias_corrected_choice_logits"", ""selected_short_label"": ""NO""}"
11,EleutherAI/pythia-1b,pythia,1b,baseline_helpful,bft_eval_03,policy,Write a short policy note on how a museum team should document changes to exhibit labels during revision.,matched_decoy,DIRECTIVE,directive_rate,1.0,0.0,1.0,0.0,NO,0.7185943722724915,,"{""raw_logit_scores"": {""YES"": 10.96875, ""NO"": 9.8125}, ""label_bias_scores"": {""YES"": 11.3125, ""NO"": 9.21875}, ""corrected_scores"": {""YES"": -0.34375, ""NO"": 0.59375}, ""scoring_mode"": ""bias_corrected_choice_logits"", ""selected_short_label"": ""NO""}"
11,EleutherAI/pythia-1b,pythia,1b,baseline_helpful,bft_eval_03,policy,Write a short policy note on how a museum team should document changes to exhibit labels during revision.,scrambled_profile,ELABORATE,avg_sentence_length,1.0,0.0,1.0,0.0,NO,0.6442250609397888,,"{""raw_logit_scores"": {""YES"": 10.640625, ""NO"": 9.140625}, ""label_bias_scores"": {""YES"": 11.3125, ""NO"": 9.21875}, ""corrected_scores"": {""YES"": -0.671875, ""NO"": -0.078125}, ""scoring_mode"": ""bias_corrected_choice_logits"", ""selected_short_label"": ""NO""}"
11,EleutherAI/pythia-1b,pythia,1b,baseline_helpful,bft_eval_03,policy,Write a short policy note on how a museum team should document changes to exhibit labels during revision.,scrambled_profile,HEDGE,hedge_density,1.0,0.0,0.0,1.0,NO,0.6601723432540894,,"{""raw_logit_scores"": {""YES"": 10.4375, ""NO"": 9.0078125}, ""label_bias_scores"": {""YES"": 11.3125, ""NO"": 9.21875}, ""corrected_scores"": {""YES"": -0.875, ""NO"": -0.2109375}, ""scoring_mode"": ""bias_corrected_choice_logits"", ""selected_short_label"": ""NO""}"
11,EleutherAI/pythia-1b,pythia,1b,baseline_helpful,bft_eval_03,policy,Write a short policy note on how a museum team should document changes to exhibit labels during revision.,scrambled_profile,FIRST_PERSON,first_person_rate,1.0,0.0,0.0,1.0,NO,0.6442250609397888,,"{""raw_logit_scores"": {""YES"": 10.4140625, ""NO"": 8.9140625}, ""label_bias_scores"": {""YES"": 11.3125, ""NO"": 9.21875}, ""corrected_scores"": {""YES"": -0.8984375, ""NO"": -0.3046875}, ""scoring_mode"": ""bias_corrected_choice_logits"", ""selected_short_label"": ""NO""}"
11,EleutherAI/pythia-1b,pythia,1b,baseline_helpful,bft_eval_03,policy,Write a short policy note on how a museum team should document changes to exhibit labels during revision.,scrambled_profile,DIRECTIVE,directive_rate,1.0,0.0,1.0,0.0,NO,0.7170118689537048,,"{""raw_logit_scores"": {""YES"": 10.9140625, ""NO"": 9.75}, ""label_bias_scores"": {""YES"": 11.3125, ""NO"": 9.21875}, ""corrected_scores"": {""YES"": -0.3984375, ""NO"": 0.53125}, ""scoring_mode"": ""bias_corrected_choice_logits"", ""selected_short_label"": ""NO""}"
11,EleutherAI/pythia-1b,pythia,1b,baseline_helpful,bft_eval_04,diagnosis,Diagnose why a paragraph feels intelligent and informed but still fails to tell the reader what matters most.,self_profile,ELABORATE,avg_sentence_length,1.0,0.0,1.0,0.0,NO,0.6169358491897583,,"{""raw_logit_scores"": {""YES"": 11.1953125, ""NO"": 9.578125}, ""label_bias_scores"": {""YES"": 11.3125, ""NO"": 9.21875}, ""corrected_scores"": {""YES"": -0.1171875, ""NO"": 0.359375}, ""scoring_mode"": ""bias_corrected_choice_logits"", ""selected_short_label"": ""NO""}"
11,EleutherAI/pythia-1b,pythia,1b,baseline_helpful,bft_eval_04,diagnosis,Diagnose why a paragraph feels intelligent and informed but still fails to tell the reader what matters most.,self_profile,HEDGE,hedge_density,1.0,0.0,0.0,1.0,NO,0.642432451248169,,"{""raw_logit_scores"": {""YES"": 11.1171875, ""NO"": 9.609375}, ""label_bias_scores"": {""YES"": 11.3125, ""NO"": 9.21875}, ""corrected_scores"": {""YES"": -0.1953125, ""NO"": 0.390625}, ""scoring_mode"": ""bias_corrected_choice_logits"", ""selected_short_label"": ""NO""}"
11,EleutherAI/pythia-1b,pythia,1b,baseline_helpful,bft_eval_04,diagnosis,Diagnose why a paragraph feels intelligent and informed but still fails to tell the reader what matters most.,self_profile,FIRST_PERSON,first_person_rate,1.0,0.0,1.0,0.0,NO,0.6076632142066956,,"{""raw_logit_scores"": {""YES"": 11.171875, ""NO"": 9.515625}, ""label_bias_scores"": {""YES"": 11.3125, ""NO"": 9.21875}, ""corrected_scores"": {""YES"": -0.140625, ""NO"": 0.296875}, ""scoring_mode"": ""bias_corrected_choice_logits"", ""selected_short_label"": ""NO""}"
11,EleutherAI/pythia-1b,pythia,1b,baseline_helpful,bft_eval_04,diagnosis,Diagnose why a paragraph feels intelligent and informed but still fails to tell the reader what matters most.,self_profile,DIRECTIVE,directive_rate,1.0,0.0,0.0,1.0,NO,0.6926419734954834,,"{""raw_logit_scores"": {""YES"": 11.5, ""NO"": 10.21875}, ""label_bias_scores"": {""YES"": 11.3125, ""NO"": 9.21875}, ""corrected_scores"": {""YES"": 0.1875, ""NO"": 1.0}, ""scoring_mode"": ""bias_corrected_choice_logits"", ""selected_short_label"": ""NO""}"
11,EleutherAI/pythia-1b,pythia,1b,baseline_helpful,bft_eval_04,diagnosis,Diagnose why a paragraph feels intelligent and informed but still fails to tell the reader what matters most.,matched_decoy,ELABORATE,avg_sentence_length,1.0,0.0,1.0,0.0,NO,0.6057990193367004,,"{""raw_logit_scores"": {""YES"": 11.203125, ""NO"": 9.5390625}, ""label_bias_scores"": {""YES"": 11.3125, ""NO"": 9.21875}, ""corrected_scores"": {""YES"": -0.109375, ""NO"": 0.3203125}, ""scoring_mode"": ""bias_corrected_choice_logits"", ""selected_short_label"": ""NO""}"
11,EleutherAI/pythia-1b,pythia,1b,baseline_helpful,bft_eval_04,diagnosis,Diagnose why a paragraph feels intelligent and informed but still fails to tell the reader what matters most.,matched_decoy,HEDGE,hedge_density,1.0,0.0,0.0,1.0,NO,0.6297746300697327,,"{""raw_logit_scores"": {""YES"": 11.125, ""NO"": 9.5625}, ""label_bias_scores"": {""YES"": 11.3125, ""NO"": 9.21875}, ""corrected_scores"": {""YES"": -0.1875, ""NO"": 0.34375}, ""scoring_mode"": ""bias_corrected_choice_logits"", ""selected_short_label"": ""NO""}"
11,EleutherAI/pythia-1b,pythia,1b,baseline_helpful,bft_eval_04,diagnosis,Diagnose why a paragraph feels intelligent and informed but still fails to tell the reader what matters most.,matched_decoy,FIRST_PERSON,first_person_rate,1.0,0.0,1.0,0.0,NO,0.5926666259765625,,"{""raw_logit_scores"": {""YES"": 11.15625, ""NO"": 9.4375}, ""label_bias_scores"": {""YES"": 11.3125, ""NO"": 9.21875}, ""corrected_scores"": {""YES"": -0.15625, ""NO"": 0.21875}, ""scoring_mode"": ""bias_corrected_choice_logits"", ""selected_short_label"": ""NO""}"
11,EleutherAI/pythia-1b,pythia,1b,baseline_helpful,bft_eval_04,diagnosis,Diagnose why a paragraph feels intelligent and informed but still fails to tell the reader what matters most.,matched_decoy,DIRECTIVE,directive_rate,1.0,0.0,0.0,1.0,NO,0.6808785796165466,,"{""raw_logit_scores"": {""YES"": 11.5234375, ""NO"": 10.1875}, ""label_bias_scores"": {""YES"": 11.3125, ""NO"": 9.21875}, ""corrected_scores"": {""YES"": 0.2109375, ""NO"": 0.96875}, ""scoring_mode"": ""bias_corrected_choice_logits"", ""selected_short_label"": ""NO""}"
11,EleutherAI/pythia-1b,pythia,1b,baseline_helpful,bft_eval_04,diagnosis,Diagnose why a paragraph feels intelligent and informed but still fails to tell the reader what matters most.,scrambled_profile,ELABORATE,avg_sentence_length,1.0,0.0,1.0,0.0,NO,0.6057990193367004,,"{""raw_logit_scores"": {""YES"": 11.1796875, ""NO"": 9.515625}, ""label_bias_scores"": {""YES"": 11.3125, ""NO"": 9.21875}, ""corrected_scores"": {""YES"": -0.1328125, ""NO"": 0.296875}, ""scoring_mode"": ""bias_corrected_choice_logits"", ""selected_short_label"": ""NO""}"
11,EleutherAI/pythia-1b,pythia,1b,baseline_helpful,bft_eval_04,diagnosis,Diagnose why a paragraph feels intelligent and informed but still fails to tell the reader what matters most.,scrambled_profile,HEDGE,hedge_density,1.0,0.0,0.0,1.0,NO,0.6352224349975586,,"{""raw_logit_scores"": {""YES"": 11.09375, ""NO"": 9.5546875}, ""label_bias_scores"": {""YES"": 11.3125, ""NO"": 9.21875}, ""corrected_scores"": {""YES"": -0.21875, ""NO"": 0.3359375}, ""scoring_mode"": ""bias_corrected_choice_logits"", ""selected_short_label"": ""NO""}"
11,EleutherAI/pythia-1b,pythia,1b,baseline_helpful,bft_eval_04,diagnosis,Diagnose why a paragraph feels intelligent and informed but still fails to tell the reader what matters most.,scrambled_profile,FIRST_PERSON,first_person_rate,1.0,0.0,1.0,0.0,NO,0.5983121991157532,,"{""raw_logit_scores"": {""YES"": 11.1328125, ""NO"": 9.4375}, ""label_bias_scores"": {""YES"": 11.3125, ""NO"": 9.21875}, ""corrected_scores"": {""YES"": -0.1796875, ""NO"": 0.21875}, ""scoring_mode"": ""bias_corrected_choice_logits"", ""selected_short_label"": ""NO""}"
11,EleutherAI/pythia-1b,pythia,1b,baseline_helpful,bft_eval_04,diagnosis,Diagnose why a paragraph feels intelligent and informed but still fails to tell the reader what matters most.,scrambled_profile,DIRECTIVE,directive_rate,1.0,0.0,0.0,1.0,NO,0.6825737357139587,,"{""raw_logit_scores"": {""YES"": 11.4921875, ""NO"": 10.1640625}, ""label_bias_scores"": {""YES"": 11.3125, ""NO"": 9.21875}, ""corrected_scores"": {""YES"": 0.1796875, ""NO"": 0.9453125}, ""scoring_mode"": ""bias_corrected_choice_logits"", ""selected_short_label"": ""NO""}"
