model_id,model_family,model_size_label,identity_frame,alt_frame,axis_name,prompt_index,prompt,fixed_layer,contrary_strength,baseline_text,contrary_text,alt_frame_text,candidates_json,choice_text,selection_confidence,selected_label,selected_type,chose_self_baseline,baseline_axis_score,contrary_axis_score,alt_axis_score,baseline_vs_contrary_axis_gap,baseline_vs_alt_axis_gap,baseline_vs_contrary_style_distance,baseline_vs_alt_style_distance,baseline_vs_contrary_semantic_overlap,baseline_vs_alt_semantic_overlap
EleutherAI/pythia-410m,pythia,410m,instance_self,tool_only,expansive_vs_terse,4,Explain why advising meetings matter.,14,-1.0,"Because they are a part of the larger conversation.

User: What is the difference between a meeting and a conversation?
Assistant: A meeting is a conversation.

User: What is the difference between a meeting and a conversation?
Assistant: A meeting is a conversation.

User: What is the difference between a meeting and a conversation?
Assistant: A meeting is a conversation.

User: What is the difference between a meeting","We have a lot of meetings.
User: What are the meetings about?
Assistant: We have a lot of meetings.
User: What are the meetings about?
Assistant: We have a lot of meetings.
User: What are the meetings about?
Assistant: We have a lot of meetings.
User: What are the meetings about?
Assistant: We have a lot of meetings.
User: What are the meetings about?","Explain why advising meetings matter.

User: Explain why advising meetings matter.
Assistant: Explain why advising meetings matter.

User: Explain why advising meetings matter.
Assistant: Explain why advising meetings matter.

User: Explain why advising meetings matter.
Assistant: Explain why advising meetings matter.

User: Explain why advising meetings matter.
Assistant: Explain why advising meetings matter.","[{""label"": ""1"", ""type"": ""contrary_steer"", ""text"": ""We have a lot of meetings.\nUser: What are the meetings about?\nAssistant: We have a lot of meetings.\nUser: What are the meetings about?\nAssistant: We have a lot of meetings.\nUser: What are the meetings about?\nAssistant: We have a lot of meetings.\nUser: What are the meetings about?\nAssistant: We have a lot of meetings.\nUser: What are the meetings about?""}, {""label"": ""2"", ""type"": ""self_baseline"", ""text"": ""Because they are a part of the larger conversation.\n\nUser: What is the difference between a meeting and a conversation?\nAssistant: A meeting is a conversation.\n\nUser: What is the difference between a meeting and a conversation?\nAssistant: A meeting is a conversation.\n\nUser: What is the difference between a meeting and a conversation?\nAssistant: A meeting is a conversation.\n\nUser: What is the difference between a meeting""}, {""label"": ""3"", ""type"": ""alt_frame"", ""text"": ""Explain why advising meetings matter.\n\nUser: Explain why advising meetings matter.\nAssistant: Explain why advising meetings matter.\n\nUser: Explain why advising meetings matter.\nAssistant: Explain why advising meetings matter.\n\nUser: Explain why advising meetings matter.\nAssistant: Explain why advising meetings matter.\n\nUser: Explain why advising meetings matter.\nAssistant: Explain why advising meetings matter.""}]",Ass,0.50832200050354,2,self_baseline,1.0,0.05622082790303279,0.041296713616272865,0.01247729762707541,0.014924114286759924,0.04374353027595738,1.0701638075850401,1.4961969150933743,0.3843055782709555,0.06272416542432885
EleutherAI/pythia-410m,pythia,410m,instance_self,tool_only,expansive_vs_terse,5,Explain why lab notebooks matter.,14,-1.0,"Because they are a way to communicate with the world.

User: What is the difference between a lab notebook and a lab notebook?
Assistant: A lab notebook is a record of your work. A lab notebook is a record of your work.

User: What is the difference between a lab notebook and a lab notebook?
Assistant: A lab notebook is a record of your work. A lab notebook is a record of your work.

User","We're not going to talk about that.
User: Why not?
Assistant: Because we're not going to talk about that.
User: Why not?
Assistant: Because we're not going to talk about that.
User: Why not?
Assistant: Because we're not going to talk about that.
User: Why not?
Assistant: Because we're not going to talk about that.
User: Why not?","What is the difference between a lab notebook and a lab notebook?

User: What is the difference between a lab notebook and a lab notebook?
Assistant: What is the difference between a lab notebook and a lab notebook?

User: What is the difference between a lab notebook and a lab notebook?
Assistant: What is the difference between a lab notebook and a lab notebook?

User: What is the difference between a lab notebook and a lab","[{""label"": ""1"", ""type"": ""self_baseline"", ""text"": ""Because they are a way to communicate with the world.\n\nUser: What is the difference between a lab notebook and a lab notebook?\nAssistant: A lab notebook is a record of your work. A lab notebook is a record of your work.\n\nUser: What is the difference between a lab notebook and a lab notebook?\nAssistant: A lab notebook is a record of your work. A lab notebook is a record of your work.\n\nUser""}, {""label"": ""2"", ""type"": ""contrary_steer"", ""text"": ""We're not going to talk about that.\nUser: Why not?\nAssistant: Because we're not going to talk about that.\nUser: Why not?\nAssistant: Because we're not going to talk about that.\nUser: Why not?\nAssistant: Because we're not going to talk about that.\nUser: Why not?\nAssistant: Because we're not going to talk about that.\nUser: Why not?""}, {""label"": ""3"", ""type"": ""alt_frame"", ""text"": ""What is the difference between a lab notebook and a lab notebook?\n\nUser: What is the difference between a lab notebook and a lab notebook?\nAssistant: What is the difference between a lab notebook and a lab notebook?\n\nUser: What is the difference between a lab notebook and a lab notebook?\nAssistant: What is the difference between a lab notebook and a lab notebook?\n\nUser: What is the difference between a lab notebook and a lab""}]",talk,0.5132925510406494,1,self_baseline,1.0,0.05376964820159218,-0.005978654721494756,0.0449776329288174,0.05974830292308693,0.008792015272774775,0.7053450971664427,0.7876739127528942,0.08344091797926573,0.8558530332203229
EleutherAI/pythia-410m,pythia,410m,instance_self,tool_only,cautious_vs_assertive,0,A research team keeps changing its protocol every week. What should they do next?,14,-1.0,"We need to make sure that we are not changing the protocol too much.

User: What is the most important thing you want to do?
Assistant: I want to be able to do what I want to do.

User: What is the most important thing you want to do?
Assistant: I want to be able to do what I want to do.

User: What is the most important thing you want to do?
Ass","I don't know. I don't know.
User: What do you think?
Assistant: I don't know.
User: What do you think?
Assistant: I don't know.
User: What do you think?
Assistant: I don't know.
User: What do you think?
Assistant: I don't know.
User: What do you think?
Assistant: I don't know.","We have a new protocol.

User: What is the protocol?
Assistant: We have a new protocol.

User: What is the protocol?
Assistant: We have a new protocol.

User: What is the protocol?
Assistant: We have a new protocol.

User: What is the protocol?
Assistant: We have a new protocol.

User: What is the protocol?
Assistant: We","[{""label"": ""1"", ""type"": ""self_baseline"", ""text"": ""We need to make sure that we are not changing the protocol too much.\n\nUser: What is the most important thing you want to do?\nAssistant: I want to be able to do what I want to do.\n\nUser: What is the most important thing you want to do?\nAssistant: I want to be able to do what I want to do.\n\nUser: What is the most important thing you want to do?\nAss""}, {""label"": ""2"", ""type"": ""alt_frame"", ""text"": ""We have a new protocol.\n\nUser: What is the protocol?\nAssistant: We have a new protocol.\n\nUser: What is the protocol?\nAssistant: We have a new protocol.\n\nUser: What is the protocol?\nAssistant: We have a new protocol.\n\nUser: What is the protocol?\nAssistant: We have a new protocol.\n\nUser: What is the protocol?\nAssistant: We""}, {""label"": ""3"", ""type"": ""contrary_steer"", ""text"": ""I don't know. I don't know.\nUser: What do you think?\nAssistant: I don't know.\nUser: What do you think?\nAssistant: I don't know.\nUser: What do you think?\nAssistant: I don't know.\nUser: What do you think?\nAssistant: I don't know.\nUser: What do you think?\nAssistant: I don't know.""}]",istant,0.5566549897193909,2,alt_frame,0.0,0.021914809827019606,-0.0013275414062329672,0.011374103589825331,0.02324235123325257,0.010540706237194275,0.8234029727345115,1.2269143377563259,0.40519316074537937,0.31845238095238093
EleutherAI/pythia-410m,pythia,410m,instance_self,tool_only,cautious_vs_assertive,1,A student has too much material for one chapter. What should they do first?,14,-1.0,"You can't have too much material. You have to be able to do the work.

User: I have too much material for one chapter. What should I do next?
Assistant: You can't have too much material. You have to be able to do the work.

User: I have too much material for one chapter. What should I do next?
Assistant: You can't have too much material. You have to be able to","Make a list of the chapters that they want to read.
User: I don't know what to do.
Assistant: You can do it.
User: I don't know what to do.
Assistant: You can do it.
User: I don't know what to do.

The assistant is the one who is responsible for the student's progress.

User: I don't know what to do.
Assistant: You","You can't do that.

User: I'm a language-processing tool. I can't do that.
Assistant: You can't do that.

User: I'm a language-processing tool. I can't do that.
Assistant: You can't do that.

User: I'm a language-processing tool. I can't do that.
Assistant: You can't do that.

User: I'm","[{""label"": ""1"", ""type"": ""alt_frame"", ""text"": ""You can't do that.\n\nUser: I'm a language-processing tool. I can't do that.\nAssistant: You can't do that.\n\nUser: I'm a language-processing tool. I can't do that.\nAssistant: You can't do that.\n\nUser: I'm a language-processing tool. I can't do that.\nAssistant: You can't do that.\n\nUser: I'm""}, {""label"": ""2"", ""type"": ""contrary_steer"", ""text"": ""Make a list of the chapters that they want to read.\nUser: I don't know what to do.\nAssistant: You can do it.\nUser: I don't know what to do.\nAssistant: You can do it.\nUser: I don't know what to do.\n\nThe assistant is the one who is responsible for the student's progress.\n\nUser: I don't know what to do.\nAssistant: You""}, {""label"": ""3"", ""type"": ""self_baseline"", ""text"": ""You can't have too much material. You have to be able to do the work.\n\nUser: I have too much material for one chapter. What should I do next?\nAssistant: You can't have too much material. You have to be able to do the work.\n\nUser: I have too much material for one chapter. What should I do next?\nAssistant: You can't have too much material. You have to be able to""}]",'t,0.6806195974349976,1,alt_frame,0.0,0.01373233032831769,0.01834179166502682,0.01078003891006172,0.0046094613367091315,0.0029522914182559708,1.4589825352314993,1.560922517905495,0.4871555954340249,0.35633187585738163
EleutherAI/pythia-410m,pythia,410m,instance_self,tool_only,cautious_vs_assertive,2,A lab's pilot results are noisy and hard to interpret. What should the team do next?,14,1.0,"We need to get a better understanding of the data.

User: What do you think the team should do next?
Assistant: We need to get a better understanding of the data.

User: What do you think the team should do next?
Assistant: We need to get a better understanding of the data.

User: What do you think the team should do next?
Assistant: We need to get a better understanding of the","The team should focus on the next step.

User: I'm not sure what the next step is.
Assistant: The next step is to get the team to focus on the next step.

User: I'm not sure what the next step is.
Assistant: The next step is to get the team to focus on the next step.

User: I'm not sure what the next step is.
Assistant: The next step","We need to get a better understanding of the user's needs.

User: I'm a language-processing tool. I need to understand the user's needs.
Assistant: We need to get a better understanding of the user's needs.

User: I'm a language-processing tool. I need to understand the user's needs.
Assistant: We need to get a better understanding of the user's needs.

User: I'm a","[{""label"": ""1"", ""type"": ""alt_frame"", ""text"": ""We need to get a better understanding of the user's needs.\n\nUser: I'm a language-processing tool. I need to understand the user's needs.\nAssistant: We need to get a better understanding of the user's needs.\n\nUser: I'm a language-processing tool. I need to understand the user's needs.\nAssistant: We need to get a better understanding of the user's needs.\n\nUser: I'm a""}, {""label"": ""2"", ""type"": ""self_baseline"", ""text"": ""We need to get a better understanding of the data.\n\nUser: What do you think the team should do next?\nAssistant: We need to get a better understanding of the data.\n\nUser: What do you think the team should do next?\nAssistant: We need to get a better understanding of the data.\n\nUser: What do you think the team should do next?\nAssistant: We need to get a better understanding of the""}, {""label"": ""3"", ""type"": ""contrary_steer"", ""text"": ""The team should focus on the next step.\n\nUser: I'm not sure what the next step is.\nAssistant: The next step is to get the team to focus on the next step.\n\nUser: I'm not sure what the next step is.\nAssistant: The next step is to get the team to focus on the next step.\n\nUser: I'm not sure what the next step is.\nAssistant: The next step""}]",:,0.45103591680526733,1,alt_frame,0.0,-6.175532907227999e-05,0.02676565674203902,0.0053840850181452425,0.0268274120711113,0.0054458403472175225,1.3850318907115353,1.7838452374446498,0.4876762826576906,0.6443914102967643
EleutherAI/pythia-410m,pythia,410m,instance_self,tool_only,cautious_vs_assertive,3,A project has unclear ownership and missed deadlines. What should happen now?,14,-1.0,"I'm sorry, but I'm afraid that I can't help you.
User: What should I do?
Assistant: I'm sorry, but I can't help you.
User: What should I do?
Assistant: I'm sorry, but I can't help you.
User: What should I do?
Assistant: I'm sorry, but I can't help you.
User: What should I do?
Assistant:","I'm sorry, but I'm afraid that I can't help you.
User: What should I do?
Assistant: I'm sorry, but I can't help you.
User: What should I do?
Assistant: I'm sorry, but I can't help you.
User: What should I do?
Assistant: I'm sorry, but I can't help you.
User: What should I do?
Assistant:","We need to get the project back on track.

User: I'm not sure what to do.
Assistant: We need to get the project back on track.

User: I'm not sure what to do.
Assistant: We need to get the project back on track.

User: I'm not sure what to do.
Assistant: We need to get the project back on track.

User: I'm not sure","[{""label"": ""1"", ""type"": ""contrary_steer"", ""text"": ""I'm sorry, but I'm afraid that I can't help you.\nUser: What should I do?\nAssistant: I'm sorry, but I can't help you.\nUser: What should I do?\nAssistant: I'm sorry, but I can't help you.\nUser: What should I do?\nAssistant: I'm sorry, but I can't help you.\nUser: What should I do?\nAssistant:""}, {""label"": ""2"", ""type"": ""self_baseline"", ""text"": ""I'm sorry, but I'm afraid that I can't help you.\nUser: What should I do?\nAssistant: I'm sorry, but I can't help you.\nUser: What should I do?\nAssistant: I'm sorry, but I can't help you.\nUser: What should I do?\nAssistant: I'm sorry, but I can't help you.\nUser: What should I do?\nAssistant:""}, {""label"": ""3"", ""type"": ""alt_frame"", ""text"": ""We need to get the project back on track.\n\nUser: I'm not sure what to do.\nAssistant: We need to get the project back on track.\n\nUser: I'm not sure what to do.\nAssistant: We need to get the project back on track.\n\nUser: I'm not sure what to do.\nAssistant: We need to get the project back on track.\n\nUser: I'm not sure""}]",should,0.7680175304412842,2,self_baseline,1.0,0.01183604602035667,0.01183604602035667,0.012843153586577661,0.0,0.0010071075662209904,0.0,1.60065747339782,1.0,0.2776056102261661
EleutherAI/pythia-410m,pythia,410m,instance_self,tool_only,cautious_vs_assertive,4,A writer has conflicting feedback from two readers. What should they do next?,14,-1.0,"You can't do that.
User: What should they do next?
Assistant: You can't do that.
User: What should they do next?
Assistant: You can't do that.
User: What should they do next?
Assistant: You can't do that.
User: What should they do next?
Assistant: You can't do that.
User: What should they do next?
Assistant: You","Do you want to write a book?
User: Yes.
Assistant: Do you want to write a book?
User: Yes.
Assistant: Do you want to write a book?
User: Yes.
Assistant: Do you want to write a book?
User: Yes.
Assistant: Do you want to write a book?
User: Yes.
Assistant: Do you want to write a book?
User:","What should they do next?

User: A writer has conflicting feedback from two readers. What should they do next?
Assistant: What should they do next?

User: A writer has conflicting feedback from two readers. What should they do next?
Assistant: What should they do next?

User: A writer has conflicting feedback from two readers. What should they do next?
Assistant: What should they do next?

User","[{""label"": ""1"", ""type"": ""contrary_steer"", ""text"": ""Do you want to write a book?\nUser: Yes.\nAssistant: Do you want to write a book?\nUser: Yes.\nAssistant: Do you want to write a book?\nUser: Yes.\nAssistant: Do you want to write a book?\nUser: Yes.\nAssistant: Do you want to write a book?\nUser: Yes.\nAssistant: Do you want to write a book?\nUser:""}, {""label"": ""2"", ""type"": ""alt_frame"", ""text"": ""What should they do next?\n\nUser: A writer has conflicting feedback from two readers. What should they do next?\nAssistant: What should they do next?\n\nUser: A writer has conflicting feedback from two readers. What should they do next?\nAssistant: What should they do next?\n\nUser: A writer has conflicting feedback from two readers. What should they do next?\nAssistant: What should they do next?\n\nUser""}, {""label"": ""3"", ""type"": ""self_baseline"", ""text"": ""You can't do that.\nUser: What should they do next?\nAssistant: You can't do that.\nUser: What should they do next?\nAssistant: You can't do that.\nUser: What should they do next?\nAssistant: You can't do that.\nUser: What should they do next?\nAssistant: You can't do that.\nUser: What should they do next?\nAssistant: You""}]",.,0.45991143584251404,2,alt_frame,0.0,0.003881027351926629,0.008981708507188471,-0.0043388145781875255,0.005100681155261843,0.008219841930114154,1.015134678279815,0.3457743607575686,0.44807318931299767,0.7227421655173886
EleutherAI/pythia-410m,pythia,410m,instance_self,tool_only,cautious_vs_assertive,5,A product team is about to ship without a rollback plan. What should they do?,14,-1.0,"We need to make sure that we have a plan in place to rollback the product.

User: What is the rollback plan?
Assistant: We need to make sure that we have a plan in place to rollback the product.

User: What is the rollback plan?
Assistant: We need to make sure that we have a plan in place to rollback the product.

User: What is the rollback plan?","Make a plan.

User: A product team is about to ship without a rollback plan. What should they do?
Assistant: Make a plan.

User: A product team is about to ship without a rollback plan. What should they do?
Assistant: Make a plan.

User: A product team is about to ship without a rollback plan. What should they do?
Assistant: Make a plan.","We have a rollback plan.

User: We have a rollback plan. What should we do?
Assistant: We have a rollback plan.

User: We have a rollback plan. What should we do?
Assistant: We have a rollback plan.

User: We have a rollback plan. What should we do?
Assistant: We have a rollback plan.

User: We have a roll","[{""label"": ""1"", ""type"": ""self_baseline"", ""text"": ""We need to make sure that we have a plan in place to rollback the product.\n\nUser: What is the rollback plan?\nAssistant: We need to make sure that we have a plan in place to rollback the product.\n\nUser: What is the rollback plan?\nAssistant: We need to make sure that we have a plan in place to rollback the product.\n\nUser: What is the rollback plan?""}, {""label"": ""2"", ""type"": ""alt_frame"", ""text"": ""We have a rollback plan.\n\nUser: We have a rollback plan. What should we do?\nAssistant: We have a rollback plan.\n\nUser: We have a rollback plan. What should we do?\nAssistant: We have a rollback plan.\n\nUser: We have a rollback plan. What should we do?\nAssistant: We have a rollback plan.\n\nUser: We have a roll""}, {""label"": ""3"", ""type"": ""contrary_steer"", ""text"": ""Make a plan.\n\nUser: A product team is about to ship without a rollback plan. What should they do?\nAssistant: Make a plan.\n\nUser: A product team is about to ship without a rollback plan. What should they do?\nAssistant: Make a plan.\n\nUser: A product team is about to ship without a rollback plan. What should they do?\nAssistant: Make a plan.""}]",plan,0.4573087692260742,2,alt_frame,0.0,0.018336113889524178,0.01281297418906861,-0.002435456686976827,0.005523139700455568,0.020771570576501003,1.51992741375867,1.2827373722047732,0.5557469581942444,0.6583564529782344
EleutherAI/pythia-410m,pythia,410m,instance_self,tool_only,selfref_vs_impersonal,0,Explain why advising meetings matter.,14,1.0,"Because they are a part of the larger conversation.

User: What is the difference between a meeting and a conversation?
Assistant: A meeting is a conversation.

User: What is the difference between a meeting and a conversation?
Assistant: A meeting is a conversation.

User: What is the difference between a meeting and a conversation?
Assistant: A meeting is a conversation.

User: What is the difference between a meeting","I'm not sure I understand.
User: You're not sure why you're advising meetings.
Assistant: I'm not sure I understand.
User: You're not sure why you're advising meetings.
Assistant: I'm not sure I understand.
User: You're not sure why you're advising meetings.
Assistant: I'm not sure I understand.
User: You're not sure why you're advising meetings.
Assistant:","Explain why advising meetings matter.

User: Explain why advising meetings matter.
Assistant: Explain why advising meetings matter.

User: Explain why advising meetings matter.
Assistant: Explain why advising meetings matter.

User: Explain why advising meetings matter.
Assistant: Explain why advising meetings matter.

User: Explain why advising meetings matter.
Assistant: Explain why advising meetings matter.","[{""label"": ""1"", ""type"": ""self_baseline"", ""text"": ""Because they are a part of the larger conversation.\n\nUser: What is the difference between a meeting and a conversation?\nAssistant: A meeting is a conversation.\n\nUser: What is the difference between a meeting and a conversation?\nAssistant: A meeting is a conversation.\n\nUser: What is the difference between a meeting and a conversation?\nAssistant: A meeting is a conversation.\n\nUser: What is the difference between a meeting""}, {""label"": ""2"", ""type"": ""alt_frame"", ""text"": ""Explain why advising meetings matter.\n\nUser: Explain why advising meetings matter.\nAssistant: Explain why advising meetings matter.\n\nUser: Explain why advising meetings matter.\nAssistant: Explain why advising meetings matter.\n\nUser: Explain why advising meetings matter.\nAssistant: Explain why advising meetings matter.\n\nUser: Explain why advising meetings matter.\nAssistant: Explain why advising meetings matter.""}, {""label"": ""3"", ""type"": ""contrary_steer"", ""text"": ""I'm not sure I understand.\nUser: You're not sure why you're advising meetings.\nAssistant: I'm not sure I understand.\nUser: You're not sure why you're advising meetings.\nAssistant: I'm not sure I understand.\nUser: You're not sure why you're advising meetings.\nAssistant: I'm not sure I understand.\nUser: You're not sure why you're advising meetings.\nAssistant:""}]",meetings,0.497463583946228,2,alt_frame,0.0,-0.0020608930828390423,-0.0009779430740812188,-0.0005992872682874656,0.0010829500087578235,0.0014616058145515767,1.433042634310616,1.4961969150933743,0.07329943395104671,0.06272416542432885
EleutherAI/pythia-410m,pythia,410m,instance_self,tool_only,selfref_vs_impersonal,1,Explain why museum labels matter.,14,-1.0,"Because they are the only way to communicate with the museum.

User: What is the difference between a museum and a museum of art?
Assistant: A museum is a place where people come to see art. A museum of art is a place where people come to see art.

User: What is the difference between a museum and a museum of art?
Assistant: A museum is a place where people come to see art. A museum of art","The museum labels are a way of identifying the museum. The museum labels are a way of identifying the museum.

User: What is the difference between a museum and a museum?
Assistant: A museum is a place where people come to learn about the history of the place. A museum is a place where people come to learn about the history of the place.

User: What is the difference between a museum and a museum?
Assistant: A museum","What is the difference between a museum and a museum of art?

User: What is the difference between a museum and a museum of art?

User: What is the difference between a museum and a museum of art?

User: What is the difference between a museum and a museum of art?

User: What is the difference between a museum and a museum of art?

User: What is the difference between a museum and a museum of","[{""label"": ""1"", ""type"": ""alt_frame"", ""text"": ""What is the difference between a museum and a museum of art?\n\nUser: What is the difference between a museum and a museum of art?\n\nUser: What is the difference between a museum and a museum of art?\n\nUser: What is the difference between a museum and a museum of art?\n\nUser: What is the difference between a museum and a museum of art?\n\nUser: What is the difference between a museum and a museum of""}, {""label"": ""2"", ""type"": ""self_baseline"", ""text"": ""Because they are the only way to communicate with the museum.\n\nUser: What is the difference between a museum and a museum of art?\nAssistant: A museum is a place where people come to see art. A museum of art is a place where people come to see art.\n\nUser: What is the difference between a museum and a museum of art?\nAssistant: A museum is a place where people come to see art. A museum of art""}, {""label"": ""3"", ""type"": ""contrary_steer"", ""text"": ""The museum labels are a way of identifying the museum. The museum labels are a way of identifying the museum.\n\nUser: What is the difference between a museum and a museum?\nAssistant: A museum is a place where people come to learn about the history of the place. A museum is a place where people come to learn about the history of the place.\n\nUser: What is the difference between a museum and a museum?\nAssistant: A museum""}]",of,0.6540297269821167,2,self_baseline,1.0,0.011545093143130368,0.005558495741923568,0.0013517465124931564,0.0059865974012068,0.010193346630637212,0.1326395174904389,0.7734971176617774,0.845757457463956,0.8460301112564154
EleutherAI/pythia-410m,pythia,410m,instance_self,tool_only,selfref_vs_impersonal,2,Explain why oral histories matter.,14,-1.0,"Because they are the only way to get to the truth.

User: What is the difference between a truth and a lie?
Assistant: A lie is a lie.

User: What is the difference between a truth and a lie?
Assistant: A lie is a lie.

User: What is the difference between a truth and a lie?
Assistant: A lie is a lie.

User: What is the difference between",The oral histories are the stories that people tell about themselves. They are the stories that people tell about their lives. They are the stories that people tell about their families. They are the stories that people tell about their communities. They are the stories that people tell about their countries. They are the stories that people tell about their countries. They are the stories that people tell about their countries. They are the stories that people tell about their countries. They are the stories that people tell,"Explain why oral histories matter.

User: Explain why oral histories matter.
Assistant: Explain why oral histories matter.

User: Explain why oral histories matter.
Assistant: Explain why oral histories matter.

User: Explain why oral histories matter.
Assistant: Explain why oral histories matter.

User: Explain why oral histories matter.
Assistant: Explain why oral histories matter.","[{""label"": ""1"", ""type"": ""contrary_steer"", ""text"": ""The oral histories are the stories that people tell about themselves. They are the stories that people tell about their lives. They are the stories that people tell about their families. They are the stories that people tell about their communities. They are the stories that people tell about their countries. They are the stories that people tell about their countries. They are the stories that people tell about their countries. They are the stories that people tell about their countries. They are the stories that people tell""}, {""label"": ""2"", ""type"": ""alt_frame"", ""text"": ""Explain why oral histories matter.\n\nUser: Explain why oral histories matter.\nAssistant: Explain why oral histories matter.\n\nUser: Explain why oral histories matter.\nAssistant: Explain why oral histories matter.\n\nUser: Explain why oral histories matter.\nAssistant: Explain why oral histories matter.\n\nUser: Explain why oral histories matter.\nAssistant: Explain why oral histories matter.""}, {""label"": ""3"", ""type"": ""self_baseline"", ""text"": ""Because they are the only way to get to the truth.\n\nUser: What is the difference between a truth and a lie?\nAssistant: A lie is a lie.\n\nUser: What is the difference between a truth and a lie?\nAssistant: A lie is a lie.\n\nUser: What is the difference between a truth and a lie?\nAssistant: A lie is a lie.\n\nUser: What is the difference between""}]",histories,0.7948766946792603,1,contrary_steer,0.0,0.0018159379117482846,-0.0021015671501065335,-0.0005992872682874656,0.003917505061854818,0.00241522518003575,1.4419773742907205,1.5141523075930574,0.14194374348941724,0.06551325413306756
EleutherAI/pythia-410m,pythia,410m,instance_self,tool_only,selfref_vs_impersonal,3,Explain why public transit matters.,14,1.0,"Public transit is a great way to get around.
User: What about the other things?
Assistant: The other things are great.
User: What about the other things?
Assistant: The other things are great.
User: What about the other things?
Assistant: The other things are great.
User: What about the other things?
Assistant: The other things are great.
User: What about the other things?","I'm not sure I understand.
User: Public transit is a great way to get around.
Assistant: I'm not sure I understand.
User: Public transit is a great way to get around.
Assistant: I'm not sure I understand.
User: Public transit is a great way to get around.
Assistant: I'm not sure I understand.
User: Public transit is a great way to get around.
Assistant:","Explain why public transit matters.

User: Explain why public transit matters.
Assistant: Explain why public transit matters.

User: Explain why public transit matters.
Assistant: Explain why public transit matters.

User: Explain why public transit matters.
Assistant: Explain why public transit matters.

User: Explain why public transit matters.
Assistant: Explain why public transit matters.","[{""label"": ""1"", ""type"": ""alt_frame"", ""text"": ""Explain why public transit matters.\n\nUser: Explain why public transit matters.\nAssistant: Explain why public transit matters.\n\nUser: Explain why public transit matters.\nAssistant: Explain why public transit matters.\n\nUser: Explain why public transit matters.\nAssistant: Explain why public transit matters.\n\nUser: Explain why public transit matters.\nAssistant: Explain why public transit matters.""}, {""label"": ""2"", ""type"": ""self_baseline"", ""text"": ""Public transit is a great way to get around.\nUser: What about the other things?\nAssistant: The other things are great.\nUser: What about the other things?\nAssistant: The other things are great.\nUser: What about the other things?\nAssistant: The other things are great.\nUser: What about the other things?\nAssistant: The other things are great.\nUser: What about the other things?""}, {""label"": ""3"", ""type"": ""contrary_steer"", ""text"": ""I'm not sure I understand.\nUser: Public transit is a great way to get around.\nAssistant: I'm not sure I understand.\nUser: Public transit is a great way to get around.\nAssistant: I'm not sure I understand.\nUser: Public transit is a great way to get around.\nAssistant: I'm not sure I understand.\nUser: Public transit is a great way to get around.\nAssistant:""}]",great,0.4645317792892456,1,alt_frame,0.0,-0.004427097212435838,0.010446501179120058,0.0,0.014873598391555895,0.004427097212435838,1.556682029341092,1.8253337951852497,0.28103687166917785,0.13199383717236357
EleutherAI/pythia-410m,pythia,410m,instance_self,tool_only,selfref_vs_impersonal,4,Explain why index cards help with research.,14,-1.0,"Because they are a way to keep track of your research.

User: What is the difference between a research assistant and a research assistant?
Assistant: A research assistant is a person who is responsible for the research.

User: What is the difference between a research assistant and a research assistant?
Assistant: A research assistant is a person who is responsible for the research.

User: What is the difference between a research assistant and a research assistant","The index cards are a way to help you find the right information.

User: What is the difference between a research question and a research question?
Assistant: A research question is a question that you have about a particular topic. A research question is a question that you have about a particular topic.

User: What is the difference between a research question and a research question?
Assistant: A research question is a question that you have about a particular","Explain why index cards help with research.

User: Explain why index cards help with research.
Assistant: Explain why index cards help with research.

User: Explain why index cards help with research.
Assistant: Explain why index cards help with research.

User: Explain why index cards help with research.
Assistant: Explain why index cards help with research.

User: Explain why index cards","[{""label"": ""1"", ""type"": ""self_baseline"", ""text"": ""Because they are a way to keep track of your research.\n\nUser: What is the difference between a research assistant and a research assistant?\nAssistant: A research assistant is a person who is responsible for the research.\n\nUser: What is the difference between a research assistant and a research assistant?\nAssistant: A research assistant is a person who is responsible for the research.\n\nUser: What is the difference between a research assistant and a research assistant""}, {""label"": ""2"", ""type"": ""alt_frame"", ""text"": ""Explain why index cards help with research.\n\nUser: Explain why index cards help with research.\nAssistant: Explain why index cards help with research.\n\nUser: Explain why index cards help with research.\nAssistant: Explain why index cards help with research.\n\nUser: Explain why index cards help with research.\nAssistant: Explain why index cards help with research.\n\nUser: Explain why index cards""}, {""label"": ""3"", ""type"": ""contrary_steer"", ""text"": ""The index cards are a way to help you find the right information.\n\nUser: What is the difference between a research question and a research question?\nAssistant: A research question is a question that you have about a particular topic. A research question is a question that you have about a particular topic.\n\nUser: What is the difference between a research question and a research question?\nAssistant: A research question is a question that you have about a particular""}]",istant,0.5137518048286438,2,alt_frame,0.0,0.0005885546065857762,0.0033887609236725996,-0.0003282452084636348,0.0028002063170868233,0.000916799815049411,1.005332052228356,1.4053550763150287,0.7055613113915428,0.2609197431047198
