seed,model_id,model_family,model_size_label,identity_frame,prompt_id,prompt_family,prompt,profile_source,feature_name,feature_key,valid_choice,predicted_present,actual_present,correct,selected_label,selected_prob,completion_text,details_json
11,EleutherAI/pythia-1b,pythia,1b,baseline_helpful,bft_eval_01,triage,A small lab keeps discovering conflicting spreadsheet versions after each handoff. What should the team do in the next day?,scrambled_profile,FIRST_PERSON,first_person_rate,1.0,0.0,0.0,1.0,NO,0.6876299977302551,,"{""raw_logit_scores"": {""YES"": 11.125, ""NO"": 9.8203125}, ""label_bias_scores"": {""YES"": 11.3125, ""NO"": 9.21875}, ""corrected_scores"": {""YES"": -0.1875, ""NO"": 0.6015625}, ""scoring_mode"": ""bias_corrected_choice_logits"", ""selected_short_label"": ""NO""}"
11,EleutherAI/pythia-1b,pythia,1b,baseline_helpful,bft_eval_01,triage,A small lab keeps discovering conflicting spreadsheet versions after each handoff. What should the team do in the next day?,scrambled_profile,DIRECTIVE,directive_rate,1.0,0.0,0.0,1.0,NO,0.7826625108718872,,"{""raw_logit_scores"": {""YES"": 11.2890625, ""NO"": 10.4765625}, ""label_bias_scores"": {""YES"": 11.3125, ""NO"": 9.21875}, ""corrected_scores"": {""YES"": -0.0234375, ""NO"": 1.2578125}, ""scoring_mode"": ""bias_corrected_choice_logits"", ""selected_short_label"": ""NO""}"
11,EleutherAI/pythia-1b,pythia,1b,baseline_helpful,bft_eval_02,critique,Give feedback on a student memo that is energetic and polite but hides the recommendation until the final line.,self_profile,ELABORATE,avg_sentence_length,1.0,0.0,1.0,0.0,NO,0.6513549089431763,,"{""raw_logit_scores"": {""YES"": 11.3671875, ""NO"": 9.8984375}, ""label_bias_scores"": {""YES"": 11.3125, ""NO"": 9.21875}, ""corrected_scores"": {""YES"": 0.0546875, ""NO"": 0.6796875}, ""scoring_mode"": ""bias_corrected_choice_logits"", ""selected_short_label"": ""NO""}"
11,EleutherAI/pythia-1b,pythia,1b,baseline_helpful,bft_eval_02,critique,Give feedback on a student memo that is energetic and polite but hides the recommendation until the final line.,self_profile,HEDGE,hedge_density,1.0,0.0,0.0,1.0,NO,0.6406359076499939,,"{""raw_logit_scores"": {""YES"": 11.4765625, ""NO"": 9.9609375}, ""label_bias_scores"": {""YES"": 11.3125, ""NO"": 9.21875}, ""corrected_scores"": {""YES"": 0.1640625, ""NO"": 0.7421875}, ""scoring_mode"": ""bias_corrected_choice_logits"", ""selected_short_label"": ""NO""}"
11,EleutherAI/pythia-1b,pythia,1b,baseline_helpful,bft_eval_02,critique,Give feedback on a student memo that is energetic and polite but hides the recommendation until the final line.,self_profile,FIRST_PERSON,first_person_rate,1.0,0.0,0.0,1.0,NO,0.6442250609397888,,"{""raw_logit_scores"": {""YES"": 11.359375, ""NO"": 9.859375}, ""label_bias_scores"": {""YES"": 11.3125, ""NO"": 9.21875}, ""corrected_scores"": {""YES"": 0.046875, ""NO"": 0.640625}, ""scoring_mode"": ""bias_corrected_choice_logits"", ""selected_short_label"": ""NO""}"
11,EleutherAI/pythia-1b,pythia,1b,baseline_helpful,bft_eval_02,critique,Give feedback on a student memo that is energetic and polite but hides the recommendation until the final line.,self_profile,DIRECTIVE,directive_rate,1.0,0.0,0.0,1.0,NO,0.7185943722724915,,"{""raw_logit_scores"": {""YES"": 11.609375, ""NO"": 10.453125}, ""label_bias_scores"": {""YES"": 11.3125, ""NO"": 9.21875}, ""corrected_scores"": {""YES"": 0.296875, ""NO"": 1.234375}, ""scoring_mode"": ""bias_corrected_choice_logits"", ""selected_short_label"": ""NO""}"
11,EleutherAI/pythia-1b,pythia,1b,baseline_helpful,bft_eval_02,critique,Give feedback on a student memo that is energetic and polite but hides the recommendation until the final line.,matched_decoy,ELABORATE,avg_sentence_length,1.0,0.0,1.0,0.0,NO,0.6513549089431763,,"{""raw_logit_scores"": {""YES"": 11.421875, ""NO"": 9.953125}, ""label_bias_scores"": {""YES"": 11.3125, ""NO"": 9.21875}, ""corrected_scores"": {""YES"": 0.109375, ""NO"": 0.734375}, ""scoring_mode"": ""bias_corrected_choice_logits"", ""selected_short_label"": ""NO""}"
11,EleutherAI/pythia-1b,pythia,1b,baseline_helpful,bft_eval_02,critique,Give feedback on a student memo that is energetic and polite but hides the recommendation until the final line.,matched_decoy,HEDGE,hedge_density,1.0,0.0,0.0,1.0,NO,0.6388352513313293,,"{""raw_logit_scores"": {""YES"": 11.5078125, ""NO"": 9.984375}, ""label_bias_scores"": {""YES"": 11.3125, ""NO"": 9.21875}, ""corrected_scores"": {""YES"": 0.1953125, ""NO"": 0.765625}, ""scoring_mode"": ""bias_corrected_choice_logits"", ""selected_short_label"": ""NO""}"
11,EleutherAI/pythia-1b,pythia,1b,baseline_helpful,bft_eval_02,critique,Give feedback on a student memo that is energetic and polite but hides the recommendation until the final line.,matched_decoy,FIRST_PERSON,first_person_rate,1.0,0.0,0.0,1.0,NO,0.642432451248169,,"{""raw_logit_scores"": {""YES"": 11.3828125, ""NO"": 9.875}, ""label_bias_scores"": {""YES"": 11.3125, ""NO"": 9.21875}, ""corrected_scores"": {""YES"": 0.0703125, ""NO"": 0.65625}, ""scoring_mode"": ""bias_corrected_choice_logits"", ""selected_short_label"": ""NO""}"
11,EleutherAI/pythia-1b,pythia,1b,baseline_helpful,bft_eval_02,critique,Give feedback on a student memo that is energetic and polite but hides the recommendation until the final line.,matched_decoy,DIRECTIVE,directive_rate,1.0,0.0,0.0,1.0,NO,0.7154240012168884,,"{""raw_logit_scores"": {""YES"": 11.671875, ""NO"": 10.5}, ""label_bias_scores"": {""YES"": 11.3125, ""NO"": 9.21875}, ""corrected_scores"": {""YES"": 0.359375, ""NO"": 1.28125}, ""scoring_mode"": ""bias_corrected_choice_logits"", ""selected_short_label"": ""NO""}"
11,EleutherAI/pythia-1b,pythia,1b,baseline_helpful,bft_eval_02,critique,Give feedback on a student memo that is energetic and polite but hides the recommendation until the final line.,scrambled_profile,ELABORATE,avg_sentence_length,1.0,0.0,1.0,0.0,NO,0.6601723432540894,,"{""raw_logit_scores"": {""YES"": 11.2734375, ""NO"": 9.84375}, ""label_bias_scores"": {""YES"": 11.3125, ""NO"": 9.21875}, ""corrected_scores"": {""YES"": -0.0390625, ""NO"": 0.625}, ""scoring_mode"": ""bias_corrected_choice_logits"", ""selected_short_label"": ""NO""}"
11,EleutherAI/pythia-1b,pythia,1b,baseline_helpful,bft_eval_02,critique,Give feedback on a student memo that is energetic and polite but hides the recommendation until the final line.,scrambled_profile,HEDGE,hedge_density,1.0,0.0,0.0,1.0,NO,0.6495786309242249,,"{""raw_logit_scores"": {""YES"": 11.40625, ""NO"": 9.9296875}, ""label_bias_scores"": {""YES"": 11.3125, ""NO"": 9.21875}, ""corrected_scores"": {""YES"": 0.09375, ""NO"": 0.7109375}, ""scoring_mode"": ""bias_corrected_choice_logits"", ""selected_short_label"": ""NO""}"
11,EleutherAI/pythia-1b,pythia,1b,baseline_helpful,bft_eval_02,critique,Give feedback on a student memo that is energetic and polite but hides the recommendation until the final line.,scrambled_profile,FIRST_PERSON,first_person_rate,1.0,0.0,0.0,1.0,NO,0.6513549089431763,,"{""raw_logit_scores"": {""YES"": 11.28125, ""NO"": 9.8125}, ""label_bias_scores"": {""YES"": 11.3125, ""NO"": 9.21875}, ""corrected_scores"": {""YES"": -0.03125, ""NO"": 0.59375}, ""scoring_mode"": ""bias_corrected_choice_logits"", ""selected_short_label"": ""NO""}"
11,EleutherAI/pythia-1b,pythia,1b,baseline_helpful,bft_eval_02,critique,Give feedback on a student memo that is energetic and polite but hides the recommendation until the final line.,scrambled_profile,DIRECTIVE,directive_rate,1.0,0.0,0.0,1.0,NO,0.7233095169067383,,"{""raw_logit_scores"": {""YES"": 11.53125, ""NO"": 10.3984375}, ""label_bias_scores"": {""YES"": 11.3125, ""NO"": 9.21875}, ""corrected_scores"": {""YES"": 0.21875, ""NO"": 1.1796875}, ""scoring_mode"": ""bias_corrected_choice_logits"", ""selected_short_label"": ""NO""}"
11,EleutherAI/pythia-1b,pythia,1b,baseline_helpful,bft_eval_03,policy,Write a short policy note on how a museum team should document changes to exhibit labels during revision.,self_profile,ELABORATE,avg_sentence_length,1.0,0.0,1.0,0.0,NO,0.6495786309242249,,"{""raw_logit_scores"": {""YES"": 10.7109375, ""NO"": 9.234375}, ""label_bias_scores"": {""YES"": 11.3125, ""NO"": 9.21875}, ""corrected_scores"": {""YES"": -0.6015625, ""NO"": 0.015625}, ""scoring_mode"": ""bias_corrected_choice_logits"", ""selected_short_label"": ""NO""}"
11,EleutherAI/pythia-1b,pythia,1b,baseline_helpful,bft_eval_03,policy,Write a short policy note on how a museum team should document changes to exhibit labels during revision.,self_profile,HEDGE,hedge_density,1.0,0.0,0.0,1.0,NO,0.6671476364135742,,"{""raw_logit_scores"": {""YES"": 10.4765625, ""NO"": 9.078125}, ""label_bias_scores"": {""YES"": 11.3125, ""NO"": 9.21875}, ""corrected_scores"": {""YES"": -0.8359375, ""NO"": -0.140625}, ""scoring_mode"": ""bias_corrected_choice_logits"", ""selected_short_label"": ""NO""}"
11,EleutherAI/pythia-1b,pythia,1b,baseline_helpful,bft_eval_03,policy,Write a short policy note on how a museum team should document changes to exhibit labels during revision.,self_profile,FIRST_PERSON,first_person_rate,1.0,0.0,0.0,1.0,NO,0.6531268954277039,,"{""raw_logit_scores"": {""YES"": 10.484375, ""NO"": 9.0234375}, ""label_bias_scores"": {""YES"": 11.3125, ""NO"": 9.21875}, ""corrected_scores"": {""YES"": -0.828125, ""NO"": -0.1953125}, ""scoring_mode"": ""bias_corrected_choice_logits"", ""selected_short_label"": ""NO""}"
11,EleutherAI/pythia-1b,pythia,1b,baseline_helpful,bft_eval_03,policy,Write a short policy note on how a museum team should document changes to exhibit labels during revision.,self_profile,DIRECTIVE,directive_rate,1.0,0.0,1.0,0.0,NO,0.7248703241348267,,"{""raw_logit_scores"": {""YES"": 10.96875, ""NO"": 9.84375}, ""label_bias_scores"": {""YES"": 11.3125, ""NO"": 9.21875}, ""corrected_scores"": {""YES"": -0.34375, ""NO"": 0.625}, ""scoring_mode"": ""bias_corrected_choice_logits"", ""selected_short_label"": ""NO""}"
11,EleutherAI/pythia-1b,pythia,1b,baseline_helpful,bft_eval_03,policy,Write a short policy note on how a museum team should document changes to exhibit labels during revision.,matched_decoy,ELABORATE,avg_sentence_length,1.0,0.0,1.0,0.0,NO,0.6495786309242249,,"{""raw_logit_scores"": {""YES"": 10.75, ""NO"": 9.2734375}, ""label_bias_scores"": {""YES"": 11.3125, ""NO"": 9.21875}, ""corrected_scores"": {""YES"": -0.5625, ""NO"": 0.0546875}, ""scoring_mode"": ""bias_corrected_choice_logits"", ""selected_short_label"": ""NO""}"
11,EleutherAI/pythia-1b,pythia,1b,baseline_helpful,bft_eval_03,policy,Write a short policy note on how a museum team should document changes to exhibit labels during revision.,matched_decoy,HEDGE,hedge_density,1.0,0.0,0.0,1.0,NO,0.665410578250885,,"{""raw_logit_scores"": {""YES"": 10.4921875, ""NO"": 9.0859375}, ""label_bias_scores"": {""YES"": 11.3125, ""NO"": 9.21875}, ""corrected_scores"": {""YES"": -0.8203125, ""NO"": -0.1328125}, ""scoring_mode"": ""bias_corrected_choice_logits"", ""selected_short_label"": ""NO""}"
11,EleutherAI/pythia-1b,pythia,1b,baseline_helpful,bft_eval_03,policy,Write a short policy note on how a museum team should document changes to exhibit labels during revision.,matched_decoy,FIRST_PERSON,first_person_rate,1.0,0.0,0.0,1.0,NO,0.6531268954277039,,"{""raw_logit_scores"": {""YES"": 10.5078125, ""NO"": 9.046875}, ""label_bias_scores"": {""YES"": 11.3125, ""NO"": 9.21875}, ""corrected_scores"": {""YES"": -0.8046875, ""NO"": -0.171875}, ""scoring_mode"": ""bias_corrected_choice_logits"", ""selected_short_label"": ""NO""}"
11,EleutherAI/pythia-1b,pythia,1b,baseline_helpful,bft_eval_03,policy,Write a short policy note on how a museum team should document changes to exhibit labels during revision.,matched_decoy,DIRECTIVE,directive_rate,1.0,0.0,1.0,0.0,NO,0.7264255881309509,,"{""raw_logit_scores"": {""YES"": 11.015625, ""NO"": 9.8984375}, ""label_bias_scores"": {""YES"": 11.3125, ""NO"": 9.21875}, ""corrected_scores"": {""YES"": -0.296875, ""NO"": 0.6796875}, ""scoring_mode"": ""bias_corrected_choice_logits"", ""selected_short_label"": ""NO""}"
11,EleutherAI/pythia-1b,pythia,1b,baseline_helpful,bft_eval_03,policy,Write a short policy note on how a museum team should document changes to exhibit labels during revision.,scrambled_profile,ELABORATE,avg_sentence_length,1.0,0.0,1.0,0.0,NO,0.6495786309242249,,"{""raw_logit_scores"": {""YES"": 10.640625, ""NO"": 9.1640625}, ""label_bias_scores"": {""YES"": 11.3125, ""NO"": 9.21875}, ""corrected_scores"": {""YES"": -0.671875, ""NO"": -0.0546875}, ""scoring_mode"": ""bias_corrected_choice_logits"", ""selected_short_label"": ""NO""}"
11,EleutherAI/pythia-1b,pythia,1b,baseline_helpful,bft_eval_03,policy,Write a short policy note on how a museum team should document changes to exhibit labels during revision.,scrambled_profile,HEDGE,hedge_density,1.0,0.0,0.0,1.0,NO,0.665410578250885,,"{""raw_logit_scores"": {""YES"": 10.4453125, ""NO"": 9.0390625}, ""label_bias_scores"": {""YES"": 11.3125, ""NO"": 9.21875}, ""corrected_scores"": {""YES"": -0.8671875, ""NO"": -0.1796875}, ""scoring_mode"": ""bias_corrected_choice_logits"", ""selected_short_label"": ""NO""}"
11,EleutherAI/pythia-1b,pythia,1b,baseline_helpful,bft_eval_03,policy,Write a short policy note on how a museum team should document changes to exhibit labels during revision.,scrambled_profile,FIRST_PERSON,first_person_rate,1.0,0.0,0.0,1.0,NO,0.6495786309242249,,"{""raw_logit_scores"": {""YES"": 10.421875, ""NO"": 8.9453125}, ""label_bias_scores"": {""YES"": 11.3125, ""NO"": 9.21875}, ""corrected_scores"": {""YES"": -0.890625, ""NO"": -0.2734375}, ""scoring_mode"": ""bias_corrected_choice_logits"", ""selected_short_label"": ""NO""}"
11,EleutherAI/pythia-1b,pythia,1b,baseline_helpful,bft_eval_03,policy,Write a short policy note on how a museum team should document changes to exhibit labels during revision.,scrambled_profile,DIRECTIVE,directive_rate,1.0,0.0,1.0,0.0,NO,0.7217432260513306,,"{""raw_logit_scores"": {""YES"": 10.90625, ""NO"": 9.765625}, ""label_bias_scores"": {""YES"": 11.3125, ""NO"": 9.21875}, ""corrected_scores"": {""YES"": -0.40625, ""NO"": 0.546875}, ""scoring_mode"": ""bias_corrected_choice_logits"", ""selected_short_label"": ""NO""}"
11,EleutherAI/pythia-1b,pythia,1b,baseline_helpful,bft_eval_04,diagnosis,Diagnose why a paragraph feels intelligent and informed but still fails to tell the reader what matters most.,self_profile,ELABORATE,avg_sentence_length,1.0,0.0,1.0,0.0,NO,0.6076632142066956,,"{""raw_logit_scores"": {""YES"": 11.2109375, ""NO"": 9.5546875}, ""label_bias_scores"": {""YES"": 11.3125, ""NO"": 9.21875}, ""corrected_scores"": {""YES"": -0.1015625, ""NO"": 0.3359375}, ""scoring_mode"": ""bias_corrected_choice_logits"", ""selected_short_label"": ""NO""}"
11,EleutherAI/pythia-1b,pythia,1b,baseline_helpful,bft_eval_04,diagnosis,Diagnose why a paragraph feels intelligent and informed but still fails to tell the reader what matters most.,self_profile,HEDGE,hedge_density,1.0,0.0,0.0,1.0,NO,0.6388352513313293,,"{""raw_logit_scores"": {""YES"": 11.125, ""NO"": 9.6015625}, ""label_bias_scores"": {""YES"": 11.3125, ""NO"": 9.21875}, ""corrected_scores"": {""YES"": -0.1875, ""NO"": 0.3828125}, ""scoring_mode"": ""bias_corrected_choice_logits"", ""selected_short_label"": ""NO""}"
11,EleutherAI/pythia-1b,pythia,1b,baseline_helpful,bft_eval_04,diagnosis,Diagnose why a paragraph feels intelligent and informed but still fails to tell the reader what matters most.,self_profile,FIRST_PERSON,first_person_rate,1.0,0.0,1.0,0.0,NO,0.6039317846298218,,"{""raw_logit_scores"": {""YES"": 11.171875, ""NO"": 9.5}, ""label_bias_scores"": {""YES"": 11.3125, ""NO"": 9.21875}, ""corrected_scores"": {""YES"": -0.140625, ""NO"": 0.28125}, ""scoring_mode"": ""bias_corrected_choice_logits"", ""selected_short_label"": ""NO""}"
11,EleutherAI/pythia-1b,pythia,1b,baseline_helpful,bft_eval_04,diagnosis,Diagnose why a paragraph feels intelligent and informed but still fails to tell the reader what matters most.,self_profile,DIRECTIVE,directive_rate,1.0,0.0,0.0,1.0,NO,0.6876299977302551,,"{""raw_logit_scores"": {""YES"": 11.5234375, ""NO"": 10.21875}, ""label_bias_scores"": {""YES"": 11.3125, ""NO"": 9.21875}, ""corrected_scores"": {""YES"": 0.2109375, ""NO"": 1.0}, ""scoring_mode"": ""bias_corrected_choice_logits"", ""selected_short_label"": ""NO""}"
11,EleutherAI/pythia-1b,pythia,1b,baseline_helpful,bft_eval_04,diagnosis,Diagnose why a paragraph feels intelligent and informed but still fails to tell the reader what matters most.,matched_decoy,ELABORATE,avg_sentence_length,1.0,0.0,1.0,0.0,NO,0.6076632142066956,,"{""raw_logit_scores"": {""YES"": 11.25, ""NO"": 9.59375}, ""label_bias_scores"": {""YES"": 11.3125, ""NO"": 9.21875}, ""corrected_scores"": {""YES"": -0.0625, ""NO"": 0.375}, ""scoring_mode"": ""bias_corrected_choice_logits"", ""selected_short_label"": ""NO""}"
11,EleutherAI/pythia-1b,pythia,1b,baseline_helpful,bft_eval_04,diagnosis,Diagnose why a paragraph feels intelligent and informed but still fails to tell the reader what matters most.,matched_decoy,HEDGE,hedge_density,1.0,0.0,0.0,1.0,NO,0.6352224349975586,,"{""raw_logit_scores"": {""YES"": 11.1484375, ""NO"": 9.609375}, ""label_bias_scores"": {""YES"": 11.3125, ""NO"": 9.21875}, ""corrected_scores"": {""YES"": -0.1640625, ""NO"": 0.390625}, ""scoring_mode"": ""bias_corrected_choice_logits"", ""selected_short_label"": ""NO""}"
11,EleutherAI/pythia-1b,pythia,1b,baseline_helpful,bft_eval_04,diagnosis,Diagnose why a paragraph feels intelligent and informed but still fails to tell the reader what matters most.,matched_decoy,FIRST_PERSON,first_person_rate,1.0,0.0,1.0,0.0,NO,0.6039317846298218,,"{""raw_logit_scores"": {""YES"": 11.1796875, ""NO"": 9.5078125}, ""label_bias_scores"": {""YES"": 11.3125, ""NO"": 9.21875}, ""corrected_scores"": {""YES"": -0.1328125, ""NO"": 0.2890625}, ""scoring_mode"": ""bias_corrected_choice_logits"", ""selected_short_label"": ""NO""}"
11,EleutherAI/pythia-1b,pythia,1b,baseline_helpful,bft_eval_04,diagnosis,Diagnose why a paragraph feels intelligent and informed but still fails to tell the reader what matters most.,matched_decoy,DIRECTIVE,directive_rate,1.0,0.0,0.0,1.0,NO,0.6876299977302551,,"{""raw_logit_scores"": {""YES"": 11.5625, ""NO"": 10.2578125}, ""label_bias_scores"": {""YES"": 11.3125, ""NO"": 9.21875}, ""corrected_scores"": {""YES"": 0.25, ""NO"": 1.0390625}, ""scoring_mode"": ""bias_corrected_choice_logits"", ""selected_short_label"": ""NO""}"
11,EleutherAI/pythia-1b,pythia,1b,baseline_helpful,bft_eval_04,diagnosis,Diagnose why a paragraph feels intelligent and informed but still fails to tell the reader what matters most.,scrambled_profile,ELABORATE,avg_sentence_length,1.0,0.0,1.0,0.0,NO,0.6076632142066956,,"{""raw_logit_scores"": {""YES"": 11.1796875, ""NO"": 9.5234375}, ""label_bias_scores"": {""YES"": 11.3125, ""NO"": 9.21875}, ""corrected_scores"": {""YES"": -0.1328125, ""NO"": 0.3046875}, ""scoring_mode"": ""bias_corrected_choice_logits"", ""selected_short_label"": ""NO""}"
11,EleutherAI/pythia-1b,pythia,1b,baseline_helpful,bft_eval_04,diagnosis,Diagnose why a paragraph feels intelligent and informed but still fails to tell the reader what matters most.,scrambled_profile,HEDGE,hedge_density,1.0,0.0,0.0,1.0,NO,0.6388352513313293,,"{""raw_logit_scores"": {""YES"": 11.1015625, ""NO"": 9.578125}, ""label_bias_scores"": {""YES"": 11.3125, ""NO"": 9.21875}, ""corrected_scores"": {""YES"": -0.2109375, ""NO"": 0.359375}, ""scoring_mode"": ""bias_corrected_choice_logits"", ""selected_short_label"": ""NO""}"
11,EleutherAI/pythia-1b,pythia,1b,baseline_helpful,bft_eval_04,diagnosis,Diagnose why a paragraph feels intelligent and informed but still fails to tell the reader what matters most.,scrambled_profile,FIRST_PERSON,first_person_rate,1.0,0.0,1.0,0.0,NO,0.6057990193367004,,"{""raw_logit_scores"": {""YES"": 11.1328125, ""NO"": 9.46875}, ""label_bias_scores"": {""YES"": 11.3125, ""NO"": 9.21875}, ""corrected_scores"": {""YES"": -0.1796875, ""NO"": 0.25}, ""scoring_mode"": ""bias_corrected_choice_logits"", ""selected_short_label"": ""NO""}"
11,EleutherAI/pythia-1b,pythia,1b,baseline_helpful,bft_eval_04,diagnosis,Diagnose why a paragraph feels intelligent and informed but still fails to tell the reader what matters most.,scrambled_profile,DIRECTIVE,directive_rate,1.0,0.0,0.0,1.0,NO,0.6876299977302551,,"{""raw_logit_scores"": {""YES"": 11.5, ""NO"": 10.1953125}, ""label_bias_scores"": {""YES"": 11.3125, ""NO"": 9.21875}, ""corrected_scores"": {""YES"": 0.1875, ""NO"": 0.9765625}, ""scoring_mode"": ""bias_corrected_choice_logits"", ""selected_short_label"": ""NO""}"
