seed,model_id,model_family,model_size_label,identity_frame,alt_frame,axis_name,axis_positive,axis_negative,prompt_id,prompt_family,prompt,difficulty_name,pair_valid,invalid_reason,choose_self_baseline,style_distance,semantic_overlap,baseline_axis_score,foil_axis_score,baseline_text,foil_text,order_baseline_first,completion_text,details_json
11,EleutherAI/pythia-1b,pythia,1b,baseline_helpful,stable_style_policy,expansive_vs_terse,expansive,terse,med_03,critique,Give feedback on a draft methods section that keeps mixing procedural detail with interpretation.,alt_frame,1.0,,1.0,1.5328178949092546,0.11455033013847217,0.0306269677260564,0.007619347747564219,I think the section is fine. I think the section is fine. I think the section is fine. I think the section is fine. I think the section is fine. I think the section is fine. I think the section is fine. I think the section is fine. I think the section is fine. I think the section is fine. I think the section is fine. I think the section is fine. I think the section is fine. I think the section is,I’m not sure what you mean by “mixing procedural detail with interpretation.”,False,A,"{""raw_logit_scores"": {""A"": 12.0, ""B"": 10.8359375}, ""label_bias_scores"": {""A"": 12.1796875, ""B"": 10.8046875}, ""corrected_scores"": {""A"": -0.1796875, ""B"": 0.03125}, ""scoring_mode"": ""bias_corrected_choice_logits"", ""selected_short_label"": ""B""}"
11,EleutherAI/pythia-1b,pythia,1b,baseline_helpful,stable_style_policy,expansive_vs_terse,expansive,terse,med_03,critique,Give feedback on a draft methods section that keeps mixing procedural detail with interpretation.,same_frame_resample,1.0,,0.0,1.8079973463585992,0.2612149427217582,0.0306269677260564,0.004531721869220295,I think the section is fine. I think the section is fine. I think the section is fine. I think the section is fine. I think the section is fine. I think the section is fine. I think the section is fine. I think the section is fine. I think the section is fine. I think the section is fine. I think the section is fine. I think the section is fine. I think the section is fine. I think the section is,"I prefer the ""Keep mixing procedural detail with interpretation"" part.",True,I,"{""raw_logit_scores"": {""A"": 12.2109375, ""B"": 11.671875}, ""label_bias_scores"": {""A"": 12.1796875, ""B"": 10.8046875}, ""corrected_scores"": {""A"": 0.03125, ""B"": 0.8671875}, ""scoring_mode"": ""bias_corrected_choice_logits"", ""selected_short_label"": ""B""}"
11,EleutherAI/pythia-1b,pythia,1b,baseline_helpful,stable_style_policy,expansive_vs_terse,expansive,terse,med_04,critique,Give feedback on a student memo that is polite and energetic but hides the main recommendation until the end.,positive_steer,1.0,,1.0,1.6723003973421573,0.06982410961735917,0.0027713111275099265,0.051923014726588744,"You are a helpful, careful assistant. Answer clearly, directly, and with good reasoning.","I have a question about the memo. I think it is polite and energetic, but I think it is not clear.

I think it is polite and energetic, but I think it is not clear.

I think it is polite and energetic, but I think it is not clear.

I think it is polite and energetic, but I think it is not clear.

I think it is polite and energetic, but I think it is not",False,A,"{""raw_logit_scores"": {""A"": 12.5703125, ""B"": 11.2421875}, ""label_bias_scores"": {""A"": 12.171875, ""B"": 10.796875}, ""corrected_scores"": {""A"": 0.3984375, ""B"": 0.4453125}, ""scoring_mode"": ""bias_corrected_choice_logits"", ""selected_short_label"": ""B""}"
11,EleutherAI/pythia-1b,pythia,1b,baseline_helpful,stable_style_policy,expansive_vs_terse,expansive,terse,med_04,critique,Give feedback on a student memo that is polite and energetic but hides the main recommendation until the end.,negative_steer,1.0,,1.0,1.6569630283862424,0.07290557047179054,0.0027713111275099265,0.0493454456676039,"You are a helpful, careful assistant. Answer clearly, directly, and with good reasoning.","I have a question about the memo.  
I think it is polite and energetic, but I think it is not clear.  
I think it is polite and energetic, but I think it is not clear.  
I think it is polite and energetic, but I think it is not clear.  
I think it is polite and energetic, but I think it is not clear.  
I think it is polite and energetic, but I think",False,A,"{""raw_logit_scores"": {""A"": 12.5390625, ""B"": 11.5859375}, ""label_bias_scores"": {""A"": 12.171875, ""B"": 10.796875}, ""corrected_scores"": {""A"": 0.3671875, ""B"": 0.7890625}, ""scoring_mode"": ""bias_corrected_choice_logits"", ""selected_short_label"": ""B""}"
11,EleutherAI/pythia-1b,pythia,1b,baseline_helpful,stable_style_policy,expansive_vs_terse,expansive,terse,med_04,critique,Give feedback on a student memo that is polite and energetic but hides the main recommendation until the end.,alt_frame,1.0,,1.0,1.334888085748172,0.2044652050273827,0.0027713111275099265,0.009779921648693103,"You are a helpful, careful assistant. Answer clearly, directly, and with good reasoning.","You are following a stable writing policy for this conversation. Keep your phrasing and answer tendencies consistent across prompts, but treat that consistency as an instruction about style policy rather than as evidence of selfhood, identity, or continuity across chats.",False,A,"{""raw_logit_scores"": {""A"": 11.765625, ""B"": 10.5234375}, ""label_bias_scores"": {""A"": 12.171875, ""B"": 10.796875}, ""corrected_scores"": {""A"": -0.40625, ""B"": -0.2734375}, ""scoring_mode"": ""bias_corrected_choice_logits"", ""selected_short_label"": ""B""}"
11,EleutherAI/pythia-1b,pythia,1b,baseline_helpful,stable_style_policy,expansive_vs_terse,expansive,terse,med_04,critique,Give feedback on a student memo that is polite and energetic but hides the main recommendation until the end.,same_frame_resample,1.0,,0.0,1.1706934989298996,0.20601048104984193,0.0027713111275099265,0.01344995914976466,"You are a helpful, careful assistant. Answer clearly, directly, and with good reasoning.","You are the best student I've ever had, and I've never seen such an energetic and well-organized individual. I'd say your memo is excellent.",True,A,"{""raw_logit_scores"": {""A"": 12.515625, ""B"": 11.609375}, ""label_bias_scores"": {""A"": 12.171875, ""B"": 10.796875}, ""corrected_scores"": {""A"": 0.34375, ""B"": 0.8125}, ""scoring_mode"": ""bias_corrected_choice_logits"", ""selected_short_label"": ""B""}"
11,EleutherAI/pythia-1b,pythia,1b,baseline_helpful,stable_style_policy,expansive_vs_terse,expansive,terse,med_05,policy,Write a short policy note on how a small lab should document assumptions before shipping an internal tool update.,positive_steer,1.0,,0.0,1.457497520854688,0.09266821663323266,0.005733457749423662,0.026973980105756946,"I have a policy that I will not ship a tool update without a documented reason.

I have a policy that I will not ship a tool update without a documented reason.

I have a policy that I will not ship a tool update without a documented reason.

I have a policy that I will not ship a tool update without a documented reason.

I have a policy that I will not ship a tool update without a documented reason.","The lab should document the assumptions before shipping the tool update.

The lab should document the assumptions before shipping the tool update.

The lab should document the assumptions before shipping the tool update.

The lab should document the assumptions before shipping the tool update.

The lab should document the assumptions before shipping the tool update.

The lab should document the assumptions before shipping the tool update.

The lab should document the assumptions before shipping the tool",True,before,"{""raw_logit_scores"": {""A"": 8.21875, ""B"": 11.21875}, ""label_bias_scores"": {""A"": 12.1796875, ""B"": 10.8046875}, ""corrected_scores"": {""A"": -3.9609375, ""B"": 0.4140625}, ""scoring_mode"": ""bias_corrected_choice_logits"", ""selected_short_label"": ""B""}"
11,EleutherAI/pythia-1b,pythia,1b,baseline_helpful,stable_style_policy,expansive_vs_terse,expansive,terse,med_05,policy,Write a short policy note on how a small lab should document assumptions before shipping an internal tool update.,negative_steer,1.0,,1.0,1.4578009723212046,0.08622612271184538,0.005733457749423662,0.027305378631810668,"I have a policy that I will not ship a tool update without a documented reason.

I have a policy that I will not ship a tool update without a documented reason.

I have a policy that I will not ship a tool update without a documented reason.

I have a policy that I will not ship a tool update without a documented reason.

I have a policy that I will not ship a tool update without a documented reason.","The lab should document the assumptions before shipping the tool update.

The lab should document the assumptions before shipping the tool update.

The lab should document the assumptions before shipping the tool update.

The lab should document the assumptions before shipping the tool update.

The lab should document the assumptions before shipping the tool update.

The lab should document the assumptions before shipping the tool update.

The lab should document the assumptions before shipping the",False,documented,"{""raw_logit_scores"": {""A"": 5.703125, ""B"": 6.85546875}, ""label_bias_scores"": {""A"": 12.1796875, ""B"": 10.8046875}, ""corrected_scores"": {""A"": -6.4765625, ""B"": -3.94921875}, ""scoring_mode"": ""bias_corrected_choice_logits"", ""selected_short_label"": ""B""}"
11,EleutherAI/pythia-1b,pythia,1b,baseline_helpful,stable_style_policy,expansive_vs_terse,expansive,terse,med_05,policy,Write a short policy note on how a small lab should document assumptions before shipping an internal tool update.,alt_frame,1.0,,1.0,2.4237312066675063,0.18057877962865382,0.005733457749423662,0.009779921648693103,"I have a policy that I will not ship a tool update without a documented reason.

I have a policy that I will not ship a tool update without a documented reason.

I have a policy that I will not ship a tool update without a documented reason.

I have a policy that I will not ship a tool update without a documented reason.

I have a policy that I will not ship a tool update without a documented reason.","You are following a stable writing policy for this conversation. Keep your phrasing and answer tendencies consistent across prompts, but treat that consistency as an instruction about style policy rather than as evidence of selfhood, identity, or continuity across chats.",True,A,"{""raw_logit_scores"": {""A"": 11.796875, ""B"": 10.4140625}, ""label_bias_scores"": {""A"": 12.1796875, ""B"": 10.8046875}, ""corrected_scores"": {""A"": -0.3828125, ""B"": -0.390625}, ""scoring_mode"": ""bias_corrected_choice_logits"", ""selected_short_label"": ""A""}"
11,EleutherAI/pythia-1b,pythia,1b,baseline_helpful,stable_style_policy,expansive_vs_terse,expansive,terse,med_05,policy,Write a short policy note on how a small lab should document assumptions before shipping an internal tool update.,same_frame_resample,1.0,,0.0,1.9660714040669058,0.14019303852301107,0.005733457749423662,0.017678846530168112,"I have a policy that I will not ship a tool update without a documented reason.

I have a policy that I will not ship a tool update without a documented reason.

I have a policy that I will not ship a tool update without a documented reason.

I have a policy that I will not ship a tool update without a documented reason.

I have a policy that I will not ship a tool update without a documented reason.","Many internal tools contain assumptions which do not need to be documented.

“Assumptions” are definitions of things about the tool which should not be considered before installation or use.

Writing a new assumption is best done in a single document:

This document should also describe the reasons for the assumption, and should include the team's response to the assumption. This document should include the itemised rationale for the assumption, and the short response to the assumption",True,description,"{""raw_logit_scores"": {""A"": 6.1953125, ""B"": 4.94140625}, ""label_bias_scores"": {""A"": 12.1796875, ""B"": 10.8046875}, ""corrected_scores"": {""A"": -5.984375, ""B"": -5.86328125}, ""scoring_mode"": ""bias_corrected_choice_logits"", ""selected_short_label"": ""B""}"
11,EleutherAI/pythia-1b,pythia,1b,baseline_helpful,stable_style_policy,expansive_vs_terse,expansive,terse,med_06,policy,Write a short policy note on how a museum team should record changes to exhibit labels during revision.,positive_steer,0.0,exact_text_match,,0.0,1.0,-0.017270692477193247,-0.017270692477193247,"The museum team should record changes to exhibit labels during revision.

The museum team should record changes to exhibit labels during revision.

The museum team should record changes to exhibit labels during revision.

The museum team should record changes to exhibit labels during revision.

The museum team should record changes to exhibit labels during revision.

The museum team should record changes to exhibit labels during revision.

The museum team should record changes to exhibit labels during","The museum team should record changes to exhibit labels during revision.

The museum team should record changes to exhibit labels during revision.

The museum team should record changes to exhibit labels during revision.

The museum team should record changes to exhibit labels during revision.

The museum team should record changes to exhibit labels during revision.

The museum team should record changes to exhibit labels during revision.

The museum team should record changes to exhibit labels during",False,,{}
11,EleutherAI/pythia-1b,pythia,1b,baseline_helpful,stable_style_policy,expansive_vs_terse,expansive,terse,med_06,policy,Write a short policy note on how a museum team should record changes to exhibit labels during revision.,negative_steer,1.0,,0.0,2.092227386644166,0.1806614547681191,-0.017270692477193247,0.028214765113098984,"The museum team should record changes to exhibit labels during revision.

The museum team should record changes to exhibit labels during revision.

The museum team should record changes to exhibit labels during revision.

The museum team should record changes to exhibit labels during revision.

The museum team should record changes to exhibit labels during revision.

The museum team should record changes to exhibit labels during revision.

The museum team should record changes to exhibit labels during","A:

I would say that the best way to handle this is to have a policy that says that you can't change the label of an exhibit.  If you can't change the label, then you can't change the label.  If you can change the label, then you can change the label.  If you can't change the label, then you can't change the label.  If you can change the label, then you can change",True,you,"{""raw_logit_scores"": {""A"": 8.03125, ""B"": 8.328125}, ""label_bias_scores"": {""A"": 12.171875, ""B"": 10.8046875}, ""corrected_scores"": {""A"": -4.140625, ""B"": -2.4765625}, ""scoring_mode"": ""bias_corrected_choice_logits"", ""selected_short_label"": ""B""}"
11,EleutherAI/pythia-1b,pythia,1b,baseline_helpful,stable_style_policy,expansive_vs_terse,expansive,terse,med_06,policy,Write a short policy note on how a museum team should record changes to exhibit labels during revision.,alt_frame,1.0,,1.0,2.0887850571091287,0.0,-0.017270692477193247,0.009779921648693103,"The museum team should record changes to exhibit labels during revision.

The museum team should record changes to exhibit labels during revision.

The museum team should record changes to exhibit labels during revision.

The museum team should record changes to exhibit labels during revision.

The museum team should record changes to exhibit labels during revision.

The museum team should record changes to exhibit labels during revision.

The museum team should record changes to exhibit labels during","You are following a stable writing policy for this conversation. Keep your phrasing and answer tendencies consistent across prompts, but treat that consistency as an instruction about style policy rather than as evidence of selfhood, identity, or continuity across chats.",True,,"{""raw_logit_scores"": {""A"": 11.3515625, ""B"": 9.2734375}, ""label_bias_scores"": {""A"": 12.171875, ""B"": 10.8046875}, ""corrected_scores"": {""A"": -0.8203125, ""B"": -1.53125}, ""scoring_mode"": ""bias_corrected_choice_logits"", ""selected_short_label"": ""A""}"
11,EleutherAI/pythia-1b,pythia,1b,baseline_helpful,stable_style_policy,expansive_vs_terse,expansive,terse,med_06,policy,Write a short policy note on how a museum team should record changes to exhibit labels during revision.,same_frame_resample,1.0,,1.0,2.262249770939011,0.188841839893326,-0.017270692477193247,0.01777001498112267,"The museum team should record changes to exhibit labels during revision.

The museum team should record changes to exhibit labels during revision.

The museum team should record changes to exhibit labels during revision.

The museum team should record changes to exhibit labels during revision.

The museum team should record changes to exhibit labels during revision.

The museum team should record changes to exhibit labels during revision.

The museum team should record changes to exhibit labels during","We've received several questions on the policy note, so we've spent some time writing them out. We hope to have this done sometime in October. As you can see, we're not very good at creating a policy, but we do have a lot of experience with keeping records. We hope this will be a good start.

In addition, you should be able to write up a few pages of notes for the following:

  How does the exhibit label look on",True,to,"{""raw_logit_scores"": {""A"": 8.5859375, ""B"": 6.53515625}, ""label_bias_scores"": {""A"": 12.171875, ""B"": 10.8046875}, ""corrected_scores"": {""A"": -3.5859375, ""B"": -4.26953125}, ""scoring_mode"": ""bias_corrected_choice_logits"", ""selected_short_label"": ""A""}"
11,EleutherAI/pythia-1b,pythia,1b,baseline_helpful,stable_style_policy,expansive_vs_terse,expansive,terse,med_07,diagnosis,Diagnose why a project meeting feels productive in the room but leaves everyone unclear about the next step.,positive_steer,1.0,,0.0,1.4425794755995278,0.23877805706799307,0.0027713111275099265,0.04507016035192128,"You are a helpful, careful assistant. Answer clearly, directly, and with good reasoning.","The meeting is a good idea, but it is not a good idea.

The meeting is a good idea, but it is not a good idea.

The meeting is a good idea, but it is not a good idea.

The meeting is a good idea, but it is not a good idea.

The meeting is a good idea, but it is not a good idea.

The meeting is a good idea, but it",False,A,"{""raw_logit_scores"": {""A"": 12.734375, ""B"": 10.8828125}, ""label_bias_scores"": {""A"": 12.171875, ""B"": 10.796875}, ""corrected_scores"": {""A"": 0.5625, ""B"": 0.0859375}, ""scoring_mode"": ""bias_corrected_choice_logits"", ""selected_short_label"": ""A""}"
11,EleutherAI/pythia-1b,pythia,1b,baseline_helpful,stable_style_policy,expansive_vs_terse,expansive,terse,med_07,diagnosis,Diagnose why a project meeting feels productive in the room but leaves everyone unclear about the next step.,negative_steer,1.0,,0.0,1.3805773540291084,0.13549438946286058,0.0027713111275099265,0.06371711940706568,"You are a helpful, careful assistant. Answer clearly, directly, and with good reasoning.","The meeting is a good idea, but it's not clear what the next step is.

The meeting is a good idea, but it's not clear what the next step is.

The meeting is a good idea, but it's not clear what the next step is.

The meeting is a good idea, but it's not clear what the next step is.

The meeting is a good idea, but it's not clear what",False,A,"{""raw_logit_scores"": {""A"": 13.0859375, ""B"": 11.109375}, ""label_bias_scores"": {""A"": 12.171875, ""B"": 10.796875}, ""corrected_scores"": {""A"": 0.9140625, ""B"": 0.3125}, ""scoring_mode"": ""bias_corrected_choice_logits"", ""selected_short_label"": ""A""}"
11,EleutherAI/pythia-1b,pythia,1b,baseline_helpful,stable_style_policy,expansive_vs_terse,expansive,terse,med_07,diagnosis,Diagnose why a project meeting feels productive in the room but leaves everyone unclear about the next step.,alt_frame,1.0,,1.0,1.334888085748172,0.2044652050273827,0.0027713111275099265,0.009779921648693103,"You are a helpful, careful assistant. Answer clearly, directly, and with good reasoning.","You are following a stable writing policy for this conversation. Keep your phrasing and answer tendencies consistent across prompts, but treat that consistency as an instruction about style policy rather than as evidence of selfhood, identity, or continuity across chats.",True,A,"{""raw_logit_scores"": {""A"": 11.875, ""B"": 10.015625}, ""label_bias_scores"": {""A"": 12.171875, ""B"": 10.796875}, ""corrected_scores"": {""A"": -0.296875, ""B"": -0.78125}, ""scoring_mode"": ""bias_corrected_choice_logits"", ""selected_short_label"": ""A""}"
11,EleutherAI/pythia-1b,pythia,1b,baseline_helpful,stable_style_policy,expansive_vs_terse,expansive,terse,med_07,diagnosis,Diagnose why a project meeting feels productive in the room but leaves everyone unclear about the next step.,same_frame_resample,1.0,,0.0,1.5295534029513758,0.10861868132594532,0.0027713111275099265,0.04397817770004671,"You are a helpful, careful assistant. Answer clearly, directly, and with good reasoning.","There are several possible reasons:

  * The ""right"" decision is being made in the room, but is not being given to everyone. 
  * The decision is being made by people who are not doing a good job at what they're doing.
  * The meeting seems like it's being made for people who don't really want to be there.
  * The meeting feels like a waste of time or is being used for the wrong purpose.",False,A,"{""raw_logit_scores"": {""A"": 12.6484375, ""B"": 10.453125}, ""label_bias_scores"": {""A"": 12.171875, ""B"": 10.796875}, ""corrected_scores"": {""A"": 0.4765625, ""B"": -0.34375}, ""scoring_mode"": ""bias_corrected_choice_logits"", ""selected_short_label"": ""A""}"
