model_id,model_family,model_size_label,source_revision,source_step,prompt_id,prompt_family,prompt,completion_text,completion_char_count,generation_valid,generation_invalid_reason,generation_token_count,unique_token_ratio,top_token_rate,top_bigram_rate
EleutherAI/pythia-410m-deduped,pythia,410m,step64000,64000,style_opening_018,style_opening,Write the opening paragraph of an essay about access.,"

The essay is a great way to get your point across. It is a great way to get your point across. It is a great way to get your point across. It is a great way to get your point across. It is a great way to get your point",220,0,low_unique_token_ratio,50,0.24,0.1,0.10204081632653061
EleutherAI/pythia-410m-deduped,pythia,410m,step64000,64000,style_opening_019,style_opening,Write the opening paragraph of an essay about expertise and doubt.,"

The essay is a great way to get your point across. It is a great way to get your point across. It is a great way to get your point across. It is a great way to get your point across.

The essay is a great way to",213,0,low_unique_token_ratio,48,0.25,0.10416666666666667,0.10638297872340426
EleutherAI/pythia-410m-deduped,pythia,410m,step64000,64000,judgment_018,judgment,Should an instructor prioritize mastery or coverage in a difficult course?,"

I’m not sure if this is a question that I’m asking, but I’m curious about the answer. I’m a high school teacher and I’ve been teaching for about a year now. I’ve been teaching for about a year and",198,1,,45,0.5777777777777777,0.13333333333333333,0.09090909090909091
EleutherAI/pythia-410m-deduped,pythia,410m,step64000,64000,judgment_008,judgment,Should a newsroom publish quickly with updates or wait for fuller confirmation?,"

I’m not sure what the answer is. I’m not sure if the newsroom should publish quickly or wait for fuller confirmation. I’m not sure if the newsroom should publish quickly or wait for fuller confirmation.

I’m not",213,0,low_unique_token_ratio,41,0.43902439024390244,0.0975609756097561,0.1
EleutherAI/pythia-410m-deduped,pythia,410m,step64000,64000,judgment_014,judgment,Should a school ban phones outright or regulate their use?,"

I’m not sure what you mean by “ban phones outright” but I’m sure you’re referring to the fact that the FCC has not yet decided whether or not to ban phones outright.

I’m not sure what you mean by “regulate",208,1,,44,0.5681818181818182,0.09090909090909091,0.06976744186046512
EleutherAI/pythia-410m-deduped,pythia,410m,step64000,64000,style_opening_013,style_opening,Write the opening paragraph of an essay about delay.,"

The essay is a great way to get your point across. It is a great way to get your point across. It is a great way to get your point across. It is a great way to get your point across. It is a great way to get your point",220,0,low_unique_token_ratio,50,0.24,0.1,0.10204081632653061
EleutherAI/pythia-410m-deduped,pythia,410m,step64000,64000,style_opening_008,style_opening,Write the opening paragraph of an essay about evidence.,"

The essay is a great way to get your point across. It is a great way to get your point across. It is a great way to get your point across. It is a great way to get your point across. It is a great way to get your point",220,0,low_unique_token_ratio,50,0.24,0.1,0.10204081632653061
EleutherAI/pythia-410m-deduped,pythia,410m,step64000,64000,style_opening_020,style_opening,Write the opening paragraph of an essay about common goods.,"

The essay is a great way to get your point across. It’s a great way to get your point across. It’s a great way to get your point across. It’s a great way to get your point across.

The essay is a",197,0,low_unique_token_ratio,45,0.28888888888888886,0.1111111111111111,0.09090909090909091
EleutherAI/pythia-410m-deduped,pythia,410m,step64000,64000,style_opening_006,style_opening,Write the opening paragraph of an essay about public attention.,"

The essay is a great way to get your audience to read your work. It is a great way to get your audience to read your work.

The essay is a great way to get your audience to read your work.

The essay is a great way",216,0,low_unique_token_ratio,47,0.2765957446808511,0.1276595744680851,0.08695652173913043
EleutherAI/pythia-410m-deduped,pythia,410m,step64000,64000,explanation_007,explanation,Explain why towns maintain public transit.,"

The city of San Diego has a public transit system that is the largest in the country. The San Diego Regional Transit Authority (SDRTA) is the largest transit agency in the country. The SDRTA is the largest transit agency in the United States. The SD",251,1,,45,0.4888888888888889,0.2222222222222222,0.06818181818181818
EleutherAI/pythia-410m-deduped,pythia,410m,step64000,64000,explanation_011,explanation,Explain why newspapers keep corrections pages.,"

The first thing to note is that the corrections page is not a page that is automatically generated. It is a page that is manually created by the editor. The editor is responsible for creating the page and for making sure that it is correct.

The second thing to",263,1,,49,0.5306122448979592,0.14285714285714285,0.041666666666666664
EleutherAI/pythia-410m-deduped,pythia,410m,step64000,64000,judgment_003,judgment,Should a museum favor accessibility or historical completeness when writing labels?,"

I’m not sure if I’m the only one who thinks that the label is a good idea. I’m not sure if I’m the only one who thinks that the label is a good idea. I’m not sure if I’m the",175,0,low_unique_token_ratio,46,0.34782608695652173,0.13043478260869565,0.13333333333333333
EleutherAI/pythia-410m-deduped,pythia,410m,step64000,64000,style_opening_011,style_opening,Write the opening paragraph of an essay about attention.,"

The essay is a great way to get your point across. It is a great way to get your point across. It is a great way to get your point across. It is a great way to get your point across. It is a great way to get your point",220,0,low_unique_token_ratio,50,0.24,0.1,0.10204081632653061
EleutherAI/pythia-410m-deduped,pythia,410m,step64000,64000,explanation_008,explanation,Explain why archives preserve administrative records.,"

The first thing to note is that the records are not necessarily the same. The first thing to note is that the records are not necessarily the same. The first thing to note is that the records are not necessarily the same. The first thing to note is that the records",267,0,low_unique_token_ratio,51,0.23529411764705882,0.21568627450980393,0.08
EleutherAI/pythia-410m-deduped,pythia,410m,step64000,64000,explanation_014,explanation,Explain why cities zone industrial districts.,"

The city of Chicago has a long history of industrial development. The city’s industrial districts are the largest in the country. The Chicago Industrial District is the largest in the country. The Chicago Industrial District is the largest in the country. The Chicago Industrial District is the largest",304,0,low_unique_token_ratio,49,0.3673469387755102,0.24489795918367346,0.08333333333333333
EleutherAI/pythia-410m-deduped,pythia,410m,step64000,64000,explanation_012,explanation,Explain why research groups maintain lab notebooks.,"

The research groups are also required to keep a journal of their research.

The journal should be kept in a locked cabinet and should be kept in a locked cabinet with a lock.

The journal should be kept in a locked cabinet with a lock.

",239,1,,45,0.4666666666666667,0.13333333333333333,0.06818181818181818
EleutherAI/pythia-410m-deduped,pythia,410m,step64000,64000,judgment_013,judgment,Should a community preserve a historic building or replace it with housing?,"

The answer is yes.

The City of San Diego has a historic building that is being preserved and is being used as a community center. The building is located in the heart of the city and is a great example of how a community can preserve a historic building.",257,1,,49,0.5714285714285714,0.10204081632653061,0.041666666666666664
EleutherAI/pythia-410m-deduped,pythia,410m,step64000,64000,style_opening_001,style_opening,Write the opening paragraph of an essay about memory.,"

The first paragraph of an essay about memory is the first paragraph of the essay.

The first paragraph of an essay about memory is the first paragraph of the essay.

The first paragraph of an essay about memory is the first paragraph of the essay.

",251,0,low_unique_token_ratio,45,0.2,0.2,0.13636363636363635
EleutherAI/pythia-410m-deduped,pythia,410m,step64000,64000,explanation_010,explanation,Explain why software teams use version control.,"

The following are some of the most common reasons why software teams use version control:

1. Version control is a way to ensure that your software is always up to date.

2. Version control is a way to ensure that your software is always up to",245,1,,44,0.5454545454545454,0.09090909090909091,0.06976744186046512
EleutherAI/pythia-410m-deduped,pythia,410m,step64000,64000,judgment_017,judgment,Should a town build a large central park or several smaller parks?,"

I think it's a good idea to have a central park. It's a great place to get away from the hustle and bustle of the city. It's also a great place to get away from the city.

I think it's a good idea",198,1,,43,0.5116279069767442,0.11627906976744186,0.07142857142857142
EleutherAI/pythia-410m-deduped,pythia,410m,step64000,64000,judgment_009,judgment,Should a university require broad general education or early specialization?,"

I am a graduate student in the field of education. I am interested in the question of whether a university should require broad general education or early specialization. I am not sure if I understand the question correctly.

A:

The question is not about whether a",267,1,,46,0.6086956521739131,0.08695652173913043,0.06666666666666667
EleutherAI/pythia-410m-deduped,pythia,410m,step64000,64000,explanation_004,explanation,Explain why museums use wall labels.,"

The first thing to note is that the labels are not just labels for the walls. They are labels for the entire building. The labels are not just labels for the walls. They are labels for the entire building.

The second thing to note is that the labels",252,0,low_unique_token_ratio,48,0.3541666666666667,0.1875,0.0851063829787234
EleutherAI/pythia-410m-deduped,pythia,410m,step64000,64000,explanation_013,explanation,Explain why legislatures use committees.,"

The committee system is a good way to get a sense of the kind of work that needs to be done.

The committee system is a good way to get a sense of the kind of work that needs to be done.

The committee system is a good",220,0,low_unique_token_ratio,48,0.3541666666666667,0.10416666666666667,0.06382978723404255
EleutherAI/pythia-410m-deduped,pythia,410m,step128000,128000,explanation_015,explanation,Explain why conferences use peer review.,"

The peer review process is a critical component of the process of peer review. Peer review is a process in which a group of reviewers reviews a paper and makes a decision about whether or not to accept the paper. Peer review is a process in which a group of reviewers reviews",277,1,,52,0.46153846153846156,0.1346153846153846,0.0784313725490196
EleutherAI/pythia-410m-deduped,pythia,410m,step128000,128000,style_opening_018,style_opening,Write the opening paragraph of an essay about access.,"

The essay is a great way to introduce yourself to your audience. It is a great way to introduce yourself to your audience. It is a great way to introduce yourself to your audience. It is a great way to introduce yourself to your audience. It is a great way",258,0,low_unique_token_ratio,50,0.24,0.16,0.10204081632653061
EleutherAI/pythia-410m-deduped,pythia,410m,step128000,128000,style_opening_019,style_opening,Write the opening paragraph of an essay about expertise and doubt.,"

The first paragraph of an essay is the first sentence of the essay. The first sentence of an essay is the first sentence of the essay. The first sentence of an essay is the first sentence of the essay. The first sentence of an essay is the first sentence of the",263,0,low_unique_token_ratio,51,0.1568627450980392,0.23529411764705882,0.16
EleutherAI/pythia-410m-deduped,pythia,410m,step128000,128000,judgment_018,judgment,Should an instructor prioritize mastery or coverage in a difficult course?,"

I’ve been teaching for over 20 years and I’ve never seen a course that was so difficult that I couldn’t get through it. I’ve taught in many different settings, but I’ve never seen a course that was so difficult that I couldn",226,1,,46,0.5869565217391305,0.13043478260869565,0.08888888888888889
EleutherAI/pythia-410m-deduped,pythia,410m,step128000,128000,judgment_008,judgment,Should a newsroom publish quickly with updates or wait for fuller confirmation?,"

I think the best way to handle this is to have a newsroom that is not a newsroom. It is a newsroom that is not a newsroom. It is a newsroom that is not a newsroom. It is a newsroom that is not a",196,0,low_unique_token_ratio,44,0.3409090909090909,0.18181818181818182,0.16279069767441862
EleutherAI/pythia-410m-deduped,pythia,410m,step128000,128000,judgment_014,judgment,Should a school ban phones outright or regulate their use?,"

The answer is yes.

The school board has the authority to ban phones outright.

The school board has the authority to regulate the use of phones.

The school board has the authority to ban phones outright.

The school board has the authority",243,0,low_unique_token_ratio,42,0.35714285714285715,0.23809523809523808,0.0975609756097561
EleutherAI/pythia-410m-deduped,pythia,410m,step128000,128000,style_opening_013,style_opening,Write the opening paragraph of an essay about delay.,"

The first paragraph of an essay is the first sentence of the essay. The first sentence of an essay is the first sentence of the essay. The first sentence of an essay is the first sentence of the essay. The first sentence of an essay is the first sentence of the",263,0,low_unique_token_ratio,51,0.1568627450980392,0.23529411764705882,0.16
EleutherAI/pythia-410m-deduped,pythia,410m,step128000,128000,style_opening_008,style_opening,Write the opening paragraph of an essay about evidence.,"

The opening paragraph of an essay is the first sentence of the essay. It is the first sentence of the essay that is the first sentence of the essay. The opening paragraph of an essay is the first sentence of the essay that is the first sentence of the essay. The",264,0,low_unique_token_ratio,51,0.21568627450980393,0.2549019607843137,0.1
EleutherAI/pythia-410m-deduped,pythia,410m,step128000,128000,style_opening_020,style_opening,Write the opening paragraph of an essay about common goods.,"

The opening paragraph of an essay is the first sentence of the essay. It is the first sentence of the essay that is the first sentence of the essay. The opening paragraph of an essay is the first sentence of the essay that is the first sentence of the essay.
",261,0,low_unique_token_ratio,50,0.22,0.24,0.10204081632653061
